angDist,TMASS_ID,UKIDSS_ID,GAIAEDR3_ID,GAIADR2_G,GAIADR2_BP,GAIADR2_RP,GAIAEDR3_G,GAIAEDR3_BP,GAIAEDR3_RP,GAIADR2_PARALLAX,GAIADR2_PARALLAX_ERROR,GAIADR2_RUWE,GAIAEDR3_RA,GAIAEDR3_DEC,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMDEC,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_RUWE,GAIAEDR3_G_CORRECTED,GAIAEDR3_PARALLAX_CORRECTED,HDBscan_MemProb,HDBscan_Cluster,HDBscan_Stability,MemBool,angDist_GES,target,filter,cluster,S/N,Teff,logg,gamma,Ks,RV_1,e_RV,logL,ra_epoch2000_GES,dec_epoch2000_GES,PLX,e_PLX,VRA,e_VRA,VDec,e_VDec,RV_2,SRV,Gflag,prob_p,p_filter,angDist_Cantat-Gaudin,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,ra_epoch2000_Cantat-Gaudin,dec_epoch2000_Cantat-Gaudin,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg
0.141138,2466565220915667658,0,5514284253361734912,,,,18.868111905372224,20.77943679795751,17.54706570936795,,,,122.96962203332039,-49.74235491707326,2.6279601108841226,0.19728379,-8.828300554450387,4.425383545167708,0.22089769,0.25513098,1.0959895,18.868078,2.6554641108841226,0.9720405352779409,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238715293,122.96967747709,-49.74237083218,,,,08115272-4944325,,J081152.70-494432.4,5514284253361734912,,,STAR,tmgaia2,tmgaia2,-8.034,0.552,3.556,0.675,gaia2,2.4307,0.2856,,,18.919500,0.007497,17.433,0.025,cdwrf,cdwrf,3196.0,167.0,4.8553,0.0353,,,0.369,0.040,0.356,0.049,416.6730,53.8105,0.1207,0.0119,47.0450,60.5760,122.96962394734,-49.74235552039
0.157548,2466565220915667728,0,5514284429462033152,,,,17.239415057467557,18.75337322225223,16.047470682586074,,,,123.008289703255,-49.71320272697466,2.6150724207201526,0.0638343,-9.038890143475998,4.157052398360545,0.07533201,0.07893173,1.0376781,17.239382,2.6508474207201527,0.721136450366171,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.004681,123.00829166185,-49.71320328799,5514284429462033152,2.56319954354954,-9.05448589150393,3.85936751600494,,212,17.267097,2.663889,1.0,NGC_2547,3645.4236,123.00835183129,-49.71322120275,238715361,123.00835195226,-49.71321990470,,,,08120200-4942476,,J081201.99-494247.5,5514284429462033152,,,STAR,tmgaia2,tmgaia2,-9.054,0.179,3.859,0.218,gaia2,2.5632,0.0969,18.532,0.050,17.267099,0.001826,16.002,0.009,cdwrf,cdwrf,3346.0,157.0,4.7309,0.0148,,,0.507,0.021,0.505,0.025,386.7360,14.6410,0.1187,0.0035,14.0970,15.1850,123.00829166185,-49.71320328799
0.004908,2466565220915672206,0,5514284700038555776,,,,19.851292068970388,,,,,,123.10032713967207,-49.68866607257137,2.4530062053556914,0.3652685,-8.303868180883885,4.404198842856847,0.5546181,0.43174016,1.0998709,19.85126,2.4374412053556913,0.8688553039687863,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238733282,123.10032905023,-49.68866664779,,,,08122414-4941196,,J081224.09-494119.8,5514284700038555776,,,STAR,tmgaia2,tmgaia2,,,,,,,,,,19.868500,0.006044,19.438,0.600,goffs,,,,,,,,,,,,,,,,,,123.10032905023,-49.68866664779
0.149746,2466565220915672073,0,5514285838211292160,,,,17.922805389919418,19.659820732065747,16.668405946322082,,,,123.00321985668036,-49.65979964612557,2.356899728935164,0.0980437,-8.579750972020046,4.111550641572512,0.11013523,0.119614854,1.0680587,17.922771,2.392305728935164,0.7518276298473147,0.0,0.17243942090115677,1.0,0.089411,08120078-4939353,665.0,NGC2547,1.97,5500,3.0,-999.0,13.998,19.09,3.91,-1.59,123.00327876412,-49.65981791967,2.29,0.16,-16.25,0.54,6.23,0.72,19.09,5.6,1,0.998,0.998,,,,,,,,,,,,,,,,,238715496,123.00327977904,-49.65981466711,,,,08120078-4939353,,J081200.78-493935.3,5514285838211292160,,,STAR,tmgaia2,tmgaia2,-8.730,0.292,3.349,0.386,gaia2,2.2875,0.1597,,,17.969500,0.001855,16.591,0.012,cdwrf,cdwrf,3234.0,162.0,4.7599,0.0227,,,0.474,0.029,0.472,0.033,435.3380,31.2540,0.1281,0.0070,29.0560,33.4520,123.00322171158,-49.65980024924
0.005164,2466565220915672202,0,5514286452387861504,,,,19.500117595798052,21.49919229675894,18.13832399858117,,,,123.09585201642587,-49.6489978029459,2.6199697357298497,0.26230702,-8.856660932651309,3.4124278610578287,0.31883028,0.3459454,1.0078908,19.474493163439664,2.6199697357298497,0.3062852767010623,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238733184,123.09585400044,-49.64899844128,,,,08122303-4938564,,J081223.02-493856.6,5514286452387861504,,,STAR,tmgaia2,tmgaia2,,,,,,,,20.711,0.110,19.521999,0.004691,18.422,0.021,gbprp,,,,,,,,,,,,,,,,,,123.09585400044,-49.64899844128
0.152799,2466565220915672316,0,5514286731564441472,,,,13.4873076662189,13.936418977542367,12.853820669090277,,,,123.1791373265192,-49.638064281162244,2.539927049650929,0.02801673,-8.4104210497539,4.160927016862955,0.032003608,0.030969713,2.4614282,13.487274,2.5730080496509293,1.0,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.00326,123.17913915693,-49.63806485284,5514286731564441472,2.58837580540161,-8.61401480440253,4.1286913790108,,192,13.493571,1.0975885,0.9,NGC_2547,5773.2285,123.17919504558,-49.63808277416,238733169,123.17919642580,-49.63808262913,,,202-018597,08124300-4938170,,J081242.99-493817.0,5514286731564441472,22529575,,STAR,tmgaia2,tmgaia2,-8.614,0.045,4.129,0.045,gaia2,2.5884,0.0245,13.649,0.149,13.493600,0.001807,12.925,0.006,rered,gaia2,5446.0,131.1,4.5250,0.0829,,,0.882,0.048,0.950,0.122,382.1220,3.6010,0.1276,0.0100,3.5680,3.6340,123.17913915693,-49.63806485284
0.164129,2484597211611189229,0,5514288896224605824,,,,18.000899926427074,19.756008124914153,16.7495110572713,,,,122.73258360984214,-49.831196516246045,2.5426525159978546,0.10512426,-8.695607786634476,4.628302856000669,0.115910456,0.12085309,1.0052476,18.000866,2.5770965159978547,0.8944240882378501,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238669565,122.73264671650,-49.83121704817,,,,08105582-4949523,,J081055.81-494952.9,5514288896224605824,,,STAR,tmgaia2,tmgaia2,-9.169,0.289,4.622,0.255,gaia2,2.5436,0.1414,,,18.041300,0.002602,16.676,0.010,cdwrf,cdwrf,3207.0,157.0,4.7889,0.0185,,,0.442,0.025,0.438,0.030,390.8070,22.2290,0.1103,0.0049,20.9890,23.4690,122.73258551786,-49.83119714864
0.142067,2484597211611193757,0,5514289377264111232,,,,17.31703133763738,18.78261595989391,16.120012796277006,,,,122.74630731048255,-49.75858988547216,2.3664811205527845,0.07053836,-7.635108867376184,4.522324636372314,0.07151839,0.080492094,1.0071459,17.316998,2.4016881205527847,0.31477718902925916,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238669381,122.74635971790,-49.75861016145,,,,08105912-4945310,,J081059.12-494530.9,5514289377264111232,,,STAR,tmgaia2,tmgaia2,-7.618,0.177,4.559,0.167,gaia2,2.2693,0.0902,18.589,0.055,17.346600,0.001458,16.065,0.010,cdwrf,cdwrf,3359.0,157.0,4.6904,0.0166,,,0.554,0.023,0.549,0.025,436.2720,17.3330,0.1162,,,,122.74630894339,-49.75859053118
0.154538,2484597211611193680,0,5514293393054632064,,,,18.217982904338914,19.983154096518575,16.964378576918115,,,,122.68879759806485,-49.713003241833796,2.5896050833125326,0.11551079,-8.39593060807508,4.542759799537949,0.12688847,0.13994204,0.9727183,18.217949,2.6222930833125324,1.0,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238643409,122.68885586304,-49.71302381710,,,,08104534-4942468,,J081045.30-494246.9,5514293393054632064,,,STAR,tmgaia2,tmgaia2,-8.479,0.281,4.630,0.267,gaia2,2.5131,0.1470,,,18.258301,0.001948,16.885,0.012,cdwrf,cdwrf,3226.0,160.0,4.8146,0.0175,,,0.413,0.024,0.406,0.031,395.7250,23.7110,0.1038,0.0048,22.3180,25.1040,122.68879940676,-49.71300388131
0.154723,2484597211611193504,0,5514293809670338944,,,,16.891496913510537,18.604884193457558,15.641905854665154,,,,122.54841291506372,-49.73306134106767,2.6507140138155463,0.053451315,-8.518921955396642,4.386338336214672,0.053148665,0.060956568,0.99267215,16.891464,2.691317013815546,1.0,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.001594,122.54841474521,-49.73306194906,5514293809670338944,2.67099160662378,-8.57804107553131,4.47079030241628,,229,16.919012,2.8945618,0.7,NGC_2547,3338.6614,122.5484714931,-49.73308083589,238643356,122.54847188649,-49.73308119828,,,,08101164-4943591,,J081011.62-494358.9,5514293809670338944,,,STAR,tmgaia2,tmgaia2,-8.578,0.137,4.471,0.140,gaia2,2.6710,0.0791,,,16.919001,0.001843,15.573,0.009,cdwrf,cdwrf,3233.0,157.0,4.6602,0.0143,,,0.589,0.021,0.579,0.023,370.9400,10.9870,0.0953,0.0022,10.6680,11.3060,122.54841474521,-49.73306194906
