angDist,TMASS_ID,UKIDSS_ID,GAIAEDR3_ID,GAIADR2_G,GAIADR2_BP,GAIADR2_RP,GAIAEDR3_G,GAIAEDR3_BP,GAIAEDR3_RP,GAIADR2_PARALLAX,GAIADR2_PARALLAX_ERROR,GAIADR2_RUWE,GAIAEDR3_RA,GAIAEDR3_DEC,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMDEC,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_RUWE,GAIAEDR3_G_CORRECTED,GAIAEDR3_PARALLAX_CORRECTED,HDBscan_MemProb,HDBscan_Cluster,HDBscan_Stability,MemBool,angDist_GES,target,filter,cluster,S/N,Teff,logg,gamma,Ks,RV_1,e_RV,logL,ra_epoch2000_GES,dec_epoch2000_GES,PLX,e_PLX,VRA,e_VRA,VDec,e_VDec,RV_2,SRV,Gflag,prob_p,p_filter,angDist_Cantat-Gaudin,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,ra_epoch2000_Cantat-Gaudin,dec_epoch2000_Cantat-Gaudin,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg
0.423882,3367214777645534343,0,5538416472005737856,,,,17.25399783846528,19.047861522126315,15.980957846805783,,,,116.87558385128557,-39.18835621548375,5.2905646109103825,0.057260286,-21.359858507626278,15.809153673360623,0.060673703,0.06706976,1.0162723,17.253965,5.332795610910383,1.0,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.001318,116.87558767028,-39.18835839451,5538416472005737856,5.26018580302957,-21.2856916598537,15.7743038451437,,260,17.285206,3.03234,1.0,NGC_2451A,3048.12,116.8757063337,-39.18842647832,175691220,116.87570591316,-39.18842631157,,,,07473017-3911184,,J074730.14-391118.1,5538416472005737856,,,STAR,tmgaia2,tmgaia2,-21.286,0.135,15.774,0.165,gaia2,5.2602,0.0814,,,17.285200,0.001065,15.894,0.008,cdwrf,cdwrf,3168.0,157.0,4.8986,0.0005,,,0.325,0.011,0.306,0.021,189.1500,2.9365,0.1073,0.0015,2.8920,2.9810,116.87558767028,-39.18835839451
0.426818,3367214777645501420,0,5538422248745785216,,,,14.009357273328874,14.887062062800968,13.074731002693285,,,,116.81827490866748,-39.01411294478232,5.194279811794511,0.014393017,-21.45574597913781,15.991135066722752,0.0160879,0.016409216,1.0176281,14.009324,5.228937811794511,0.80472094226842,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.001386,116.81827876527,-39.01411516657,5538422248745785216,5.24722431966157,-21.3683041594211,15.9591615298995,,209,14.036417,1.8164539,1.0,NGC_2451A,5117.76,116.81839763721,-39.01418401643,175690758,116.81839717398,-39.01418387974,,,255-019910,07471641-3900511,,J074716.39-390050.9,5538422248745785216,17852515,,STAR,tmgaia2,tmgaia2,-21.368,0.036,15.959,0.037,gaia2,5.2472,0.0218,14.628,0.114,14.036400,0.002107,13.099,0.009,cdwrf,cdwrf,3948.0,157.0,4.5862,0.0123,,,0.679,0.020,0.648,0.020,189.5360,0.7885,0.1016,,,,116.81827876527,-39.01411516657
0.421194,3367214777645511299,0,5538423313893728000,,,,15.962060660202944,,,,,,116.97550491644033,-38.97690345502953,5.309802023254717,0.0490483,-21.436675124399002,15.363106526767428,0.072832435,0.057250272,0.93713063,15.962028,5.309802023254717,1.0,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.002041,116.97550873433,-38.97690560013,5538423313893728000,5.3346917066612,-21.326853819976,15.4297702654362,,171,15.951523,,1.0,NGC_2451A,3330.8542,116.97562747144,-38.97697173544,770211215,116.97562685151,-38.97697203394,,,,,,,5538423313893728000,,,STAR,gaia2,gaia2,-21.327,0.127,15.430,0.127,gaia2,5.3347,0.0637,,,15.951500,0.002435,15.521,0.600,goffs,gaia2,,,,,,,,,,,186.4880,2.2320,0.0921,0.0010,2.2050,2.2590,116.97550873433,-38.97690560013
0.637214,3367214777645511299,0,5538423313893728000,,,,15.962060660202944,,,,,,116.97550491644033,-38.97690345502953,5.309802023254717,0.0490483,-21.436675124399002,15.363106526767428,0.072832435,0.057250272,0.93713063,15.962028,5.309802023254717,1.0,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.002041,116.97550873433,-38.97690560013,5538423313893728000,5.3346917066612,-21.326853819976,15.4297702654362,,171,15.951523,,1.0,NGC_2451A,3330.8542,116.97562747144,-38.97697173544,130795662,116.97548700000,-38.97672700000,,,256-020426,07475411-3858362,,J074754.09-385836.0,,17854461,,STAR,2mass,2mass,,,,,,,,15.898,0.160,,,13.428,0.039,vjk,,,,,,,,,,,,,,,,,,116.97548700000,-38.97672700000
0.442495,3367214777645511299,0,5538423313897849856,,,,14.948828969447053,16.194212480772247,13.580581111932624,,,,116.9753318197351,-38.97654815714661,5.307026092438385,0.0480104,-23.077509685015055,15.88047958783719,0.05480571,0.059532344,2.6486304,14.948796,5.3495360924383855,0.37223068768202144,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.005725,116.97533599216,-38.97655037744,5538423313897849856,5.20344402530439,-22.7706126110236,15.6587563864061,,216,14.962013,2.618822,1.0,NGC_2451A,3755.8057,116.97546375484,-38.97661873698,770211218,116.97546210451,-38.97661779721,,,,,,,5538423313897849856,,,STAR,gaia2,gaia2,-22.771,0.185,15.659,0.224,gaia2,5.2034,0.1097,16.185,0.054,14.962000,0.001723,13.852,0.006,gbprp,gaia2,,,,,,,,,,,191.2740,4.0470,0.0943,0.0018,3.9630,4.1310,116.97533599216,-38.97655037744
0.776618,3367214777645511299,0,5538423313897849856,,,,14.948828969447053,16.194212480772247,13.580581111932624,,,,116.9753318197351,-38.97654815714661,5.307026092438385,0.0480104,-23.077509685015055,15.88047958783719,0.05480571,0.059532344,2.6486304,14.948796,5.3495360924383855,0.37223068768202144,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.005725,116.97533599216,-38.97655037744,5538423313897849856,5.20344402530439,-22.7706126110236,15.6587563864061,,216,14.962013,2.618822,1.0,NGC_2451A,3755.8057,116.97546375484,-38.97661873698,130795662,116.97548700000,-38.97672700000,,,256-020426,07475411-3858362,,J074754.09-385836.0,,17854461,,STAR,2mass,2mass,,,,,,,,15.898,0.160,,,13.428,0.039,vjk,,,,,,,,,,,,,,,,,,116.97548700000,-38.97672700000
0.419244,3385246768341060282,0,5538425616000097920,,,,17.13988451284678,18.842969373002624,15.900489869953738,,,,116.57081880197494,-39.17213710171211,5.020311711464124,0.05946793,-20.89239200163629,15.492163942425245,0.061458252,0.06359795,1.0071809,17.13985,5.059971711464123,1.0,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.003093,116.57082255961,-39.17213927738,5538425616000097920,4.97989294600543,-21.0449658249547,15.6120168297057,,266,17.168837,2.9087343,1.0,NGC_2451A,3071.9639,116.57093857619,-39.17220595571,175526706,116.57093943842,-39.17220649565,,,,07461703-3910199,,J074616.99-391019.7,5538425616000097920,,,STAR,tmgaia2,tmgaia2,-21.045,0.135,15.612,0.144,gaia2,4.9799,0.0902,,,17.168800,0.001039,15.818,0.008,cdwrf,cdwrf,3226.0,157.0,4.8899,0.0011,,,0.334,0.012,0.316,0.021,199.7670,3.6300,0.1228,0.0020,3.5650,3.6950,116.57082255961,-39.17213927738
0.425372,3385246768341060289,0,5538425822158520576,,,,15.086888947692763,16.308199385696238,13.985534473964073,,,,116.57385697355777,-39.14716527397626,5.1874470036775735,0.024001312,-21.65013286879755,15.5699333229463,0.024357453,0.025825895,1.0740677,15.086856,5.227299003677573,0.9529063715329728,0.0,0.4583971675832264,1.0,0.129839,07461776-3908500,665.0,NGC2451a,26.56,3544,4.582,0.884,11.637,30.46,3.06,-1.23,116.57398104778,-39.14723447361,5.14,0.06,-19.89,0.07,14.22,0.07,30.46,0.49,1,0.9821,0.9822,0.001764,116.57386085955,-39.14716743096,5538425822158520576,5.13879211565015,-21.6246478423602,15.459951500253,,231,15.113674,2.322585,1.0,NGC_2451A,3673.5342,116.57398104778,-39.14723447361,175526653,116.57398091470,-39.14723399479,,,255-019703,07461775-3908500,,J074617.74-390849.8,5538425822158520576,,,STAR,tmgaia2,tmgaia2,-21.625,0.077,15.460,0.072,gaia2,5.1388,0.0574,16.158,0.114,15.113700,0.002020,13.968,0.009,cdwrf,cdwrf,3535.0,157.0,4.6726,0.0109,-0.1700,0.1400,0.575,0.018,0.567,0.021,193.5510,2.1665,0.1176,,,,116.57386085955,-39.14716743096
0.422522,3385229176154992848,0,5538435644740234112,,,,18.08347036777603,20.10063846587305,16.750362666911137,,,,116.71325317446588,-38.91290224975805,5.414204121400734,0.10683842,-21.81154387759195,15.232149241742828,0.10953834,0.11062353,0.9857665,18.083437,5.451675121400734,0.8227817305639511,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175605469,116.71337718096,-38.91296906916,,,,07465120-3854467,,J074651.19-385446.6,5538435644740234112,,,STAR,tmgaia2,tmgaia2,-21.708,0.249,15.028,0.247,gaia2,5.4750,0.1537,,,18.118900,0.001803,16.642,0.010,cdwrf,cdwrf,3057.0,158.0,4.9874,0.0051,,,0.249,0.011,0.220,0.022,181.9560,5.1355,0.1075,0.0028,4.9930,5.2780,116.71325706380,-38.91290436318
0.418858,3385229176154992749,0,5538438118641816704,,,,19.386364912493683,21.3667119133846,17.961219540204116,,,,116.64994917965025,-38.9242885013442,4.810226895410461,0.2555417,-21.38990636767782,15.618618214641211,0.25759646,0.25461754,1.0739967,19.360741163439663,4.810226895410461,0.7455881541004439,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175605431,116.65007309736,-38.92435364162,,,,07463601-3855278,,J074636.01-385527.5,5538438118641816704,,,STAR,tmgaia2,tmgaia2,-21.708,0.542,14.594,0.562,gaia2,4.5532,0.3525,,,19.400600,0.004268,17.780,0.030,cdwrf,cdwrf,2965.0,177.0,5.0450,0.0142,,,0.211,0.020,0.180,0.027,220.7060,17.7825,0.1297,0.0094,16.3790,19.1860,116.64995295761,-38.92429080555
0.434833,3385229176154992671,0,5538438363462961664,,,,16.298254023707095,17.8531270238482,15.077785913826338,,,,116.60640737191585,-38.914571426149394,5.189188208094437,0.03794961,-22.221373043776126,15.59880403446646,0.037661444,0.037881482,0.9839561,16.298222,5.230645208094438,0.6647922440933086,0.0,0.4583971675832264,1.0,0.146248,07462557-3854527,665.0,NGC2451a,34.38,3339,4.78,0.846,12.548,21.53,0.47,-1.63,116.60653430144,-38.9146407541,5.21,0.07,-20.4,0.1,14.44,0.11,21.53,0.4,1,0.997,0.997,0.001682,116.60641137209,-38.91457359348,5538438363462961664,5.20604009994259,-22.1778958627529,15.7004672974686,,225,16.323612,2.7762222,1.0,NGC_2451A,3168.2922,116.60653430144,-38.9146407541,175526072,116.60653409451,-38.91464119279,,,,07462556-3854526,,J074625.54-385452.5,5538438363462961664,,,STAR,tmgaia2,tmgaia2,-22.178,0.107,15.700,0.116,gaia2,5.2060,0.0680,,,16.323601,0.001945,15.027,0.010,cdwrf,cdwrf,3291.0,157.0,4.8054,0.0060,,,0.423,0.014,0.418,0.021,191.0810,2.5020,0.1169,,,,116.60641137209,-38.91457359348
0.420354,3385229176155002770,0,5538440386384247296,,,,18.11985696443747,20.30298207374856,16.779107676187785,,,,116.73254258465184,-38.81863385886154,5.124244191697499,0.09556352,-21.285274265013747,15.783189188798481,0.09775395,0.098252654,0.9759483,18.119823,5.1614141916974985,1.0,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175605687,116.73266296724,-38.81870340536,,,,07465583-3849073,,J074655.81-384907.0,5538440386384247296,,,STAR,tmgaia2,tmgaia2,-21.087,0.234,15.643,0.251,gaia2,5.3265,0.1390,,,18.156000,0.001933,16.654,0.010,cdwrf,cdwrf,3026.0,158.0,4.9628,0.0026,,,0.268,0.012,0.241,0.022,186.9610,4.9005,0.1155,0.0028,4.7740,5.0270,116.73254644150,-38.81863605491
0.423814,3349165194763951223,0,5538473032432271360,,,,18.4938209909495,20.439883074422628,17.15791097074608,,,,117.51241350976802,-38.80552628816093,5.06288211139839,0.14070725,-21.445234934760805,15.162816911135778,0.14833644,0.15704282,0.9785762,18.493788,5.09377711139839,0.9686370542715328,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131036228,117.51253685876,-38.80559425708,,,,07500301-3848201,,,5538473032432271360,,,STAR,tmgaia2,tmgaia2,-21.640,0.371,15.300,0.320,gaia2,4.7094,0.1992,,,18.536699,0.002366,17.054,0.017,cdwrf,cdwrf,3265.0,169.0,4.9908,0.0013,,,0.247,0.014,0.217,0.024,211.7490,9.0295,0.1398,0.0054,8.6520,9.4070,117.51241729854,-38.80552838258
0.013548,3349147602577945516,0,5538500309772220288,,,,20.175905792044166,21.89631712217865,18.585280279608405,,,,117.56702704958087,-38.68693884349082,4.348290407436887,0.47036025,-22.175822101666817,14.03464658509425,0.49310228,0.5335689,1.0465012,20.150282163439662,4.348290407436887,0.33417751893037223,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131178046,117.56703103542,-38.68694096077,,,,07501612-3841130,,J075016.19-384112.8,5538500309772220288,,,STAR,tmgaia2,tmgaia2,,,,,,,,,,20.111200,0.006576,18.962,0.049,gbprp,,,,,,,,,,,,,,,,,,117.56703103542,-38.68694096077
0.403497,3367197185459477056,0,5538516699365851008,,,,16.173041270809673,17.660086981756642,14.968991348781717,,,,117.1536528492462,-38.8405477807542,5.002641729697361,0.033788316,-20.599630810171757,14.478124899653654,0.036930926,0.040240202,1.0135543,16.173008,5.043493729697361,0.7946323192768004,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.15E-4,117.15365652474,-38.8405498045,5538516699365851008,4.87909682149125,-20.6448659705982,14.4818507218805,,247,16.1992,2.6920815,1.0,NGC_2451A,3223.9028,117.15377039279,-38.84061212792,130877268,117.15377064529,-38.84061215707,,,,07483690-3850262,,J074836.88-385026.0,5538516699365851008,,,STAR,tmgaia2,tmgaia2,-20.645,0.093,14.482,0.097,gaia2,4.8791,0.0556,17.490,0.047,16.199200,0.000879,14.917,0.008,cdwrf,cdwrf,3332.0,157.0,4.7784,0.0073,,,0.454,0.014,0.450,0.021,203.7940,2.3270,0.1071,0.0011,2.3010,2.3530,117.15365652474,-38.84054980450
0.012856,3367197185459466917,0,5538517352202400896,,,,20.201891077260278,21.88874046235002,18.4946090405951,,,,116.9973497205991,-38.91960050375334,5.573567434778839,0.64515144,-20.844371477897518,12.474245163339418,0.6285423,0.82967263,1.3392899,20.176268163439662,5.573567434778839,0.23086394339498306,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130795794,116.99735349101,-38.91960254046,,,,07475941-3855110,,J074759.38-385510.5,5538517352202400896,,,STAR,tmgaia2,tmgaia2,,,,,,,,,,20.132999,0.008775,18.794,0.070,gbprp,,,,,,,,,,,,,,,,,,116.99735349101,-38.91960254046
0.417745,3385211583968958617,0,5538530756801143808,,,,13.781233639372552,14.604954557061308,12.891887159989118,,,,116.89141535291245,-38.805325479716664,5.197456373146622,0.012592141,-21.42244757576944,14.930945543393713,0.014119767,0.015108326,1.0108794,13.7812,5.231565373146622,0.9678931410666641,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.00134,116.8914191827,-38.80532756647,5538530756801143808,5.17051508403773,-21.4668166205953,14.8550731247614,,230,13.803399,1.7176886,1.0,NGC_2451A,5290.227,116.89153753108,-38.80539183941,175690244,116.89153778785,-38.80539152587,,,256-020372,07473397-3848194,,J074733.94-384819.2,5538530756801143808,17853427,,STAR,tmgaia2,tmgaia2,-21.467,0.028,14.855,0.030,gaia2,5.1705,0.0172,14.425,0.126,13.803400,0.001363,12.965,0.006,rered,gaia2,4228.0,121.3,4.5086,0.1043,,,0.749,0.065,0.660,0.079,192.3300,0.6400,0.1157,0.0101,0.6380,0.6420,116.89141918270,-38.80532756647
0.438198,3385211583968997283,0,5538533947955311488,,,,18.464385523026028,20.18318394028864,17.190492236018237,,,,116.92701632253528,-38.686637946552516,4.614468618370353,0.120212466,-22.718719640212257,16.125851835657002,0.12837891,0.1443026,0.96518105,18.464352,4.644629618370352,0.38853256755695637,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175689970,116.92714403289,-38.68670779330,,,,07474250-3841121,,J074742.46-384112.4,5538533947955311488,,,STAR,tmgaia2,tmgaia2,-22.413,0.269,15.700,0.335,gaia2,4.9059,0.1495,,,18.505199,0.002121,17.111,0.012,cdwrf,cdwrf,3275.0,159.0,5.0484,0.0057,,,0.209,0.012,0.178,0.022,202.9900,6.2155,0.1214,0.0034,6.0280,6.4030,116.92702040506,-38.68664019528
0.444135,3385211583968997257,0,5538534020965038080,,,,8.74334391051553,8.808519612931413,8.60102399971808,,,,116.91326926645924,-38.676642689350786,5.2813738886177,0.014426048,-23.497524094364906,14.83343951517061,0.015480579,0.01735944,0.8591249,8.743311,5.293399888617699,0.27646795731568663,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.94E-4,116.91327342635,-38.67664476771,5538534020965038080,5.18799819585833,-23.4808491932945,14.8047311206409,,256,8.7349615,0.21315861,1.0,NGC_2451A,8700.428,116.91340303809,-38.67670861567,175689950,116.91340292539,-38.67670851010,,7645-01474-1,257-020335,07473921-3840362,,J074739.19-384036.0,5538534020965038080,,,STAR,tmgaia2,tmgaia2,-23.481,0.047,14.805,0.052,gaia2,5.1880,0.0274,8.778,0.003,8.734960,0.000391,8.652,0.006,rered,gaia2,9165.0,171.8,4.4566,0.0632,,,1.491,0.039,2.320,0.322,191.6910,1.0145,0.1152,0.0101,1.0090,1.0200,116.91327342635,-38.67664476771
0.427961,3385211583968997116,0,5538535635883876224,,,,12.128585233457695,12.554357156600439,11.533818496751463,,,,116.81593360504618,-38.672433132998435,5.326755743220665,0.008415828,-21.731631408243732,15.534952427482299,0.008935764,0.0099962065,0.85135627,12.128552,5.342827743220665,0.8914840663833088,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.001811,116.81593743982,-38.67243535651,5538535635883876224,5.30681330406042,-21.8306952322894,15.4494839589432,22.4145671374643,281,12.126694,1.0326471,1.0,NGC_2451A,5342.083,116.8160573164,-38.6725021773,175689937,116.81605783131,-38.67250187513,,7645-02083-1,257-020275,07471585-3840209,,J074715.83-384020.8,5538535635883876224,17852480,,STAR,tmgaia2,tmgaia2,-21.831,0.038,15.450,0.041,gaia2,5.3068,0.0227,12.181,0.051,12.126700,0.001280,11.590,0.006,rered,gaia2,5567.0,128.3,4.6728,0.0796,,,0.755,0.039,0.980,0.123,187.4190,0.8050,0.1102,0.0101,0.8010,0.8090,116.81593743982,-38.67243535651
0.427859,3385193991782975915,0,5538542404752464128,,,,16.96173838858237,18.7145943038058,15.707182311765333,,,,117.20647064412813,-38.461299181467304,5.24852153599923,0.05563033,-22.202916214908385,14.763622111917284,0.056464043,0.061138336,0.99787503,16.961706,5.29061753599923,0.577211532786966,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.002162,117.20647459003,-38.46130126233,5538542404752464128,5.09037302010985,-22.3314735763891,14.7058225948431,,211,16.99601,2.9800463,0.9,NGC_2451A,3027.0352,117.20659666728,-38.4613647975,130876326,117.20659738199,-38.46136457891,,,,07484958-3827409,,J074849.56-382740.7,5538542404752464128,,,STAR,tmgaia2,tmgaia2,-22.331,0.143,14.706,0.168,gaia2,5.0904,0.0931,,,16.996000,0.001396,15.627,0.008,cdwrf,cdwrf,3192.0,157.0,4.8641,0.0034,,,0.360,0.013,0.346,0.022,195.4590,3.5860,0.0925,0.0016,3.5220,3.6500,117.20647459003,-38.46130126233
0.415673,3385193991782964121,0,5538544015354705664,,,,16.8406135461256,18.746445486640873,15.540621671509966,,,,116.97449201821146,-38.510173485922365,5.1051792793412085,0.056771882,-21.18049664978794,15.414069871653236,0.054606628,0.06414782,1.0259637,16.84058,5.149799279341209,1.0,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.004209,116.97449578122,-38.51017561455,5538544015354705664,5.09140006711854,-21.089996576143,15.1606548866255,,201,16.872547,3.1371536,1.0,NGC_2451A,2995.697,116.9746123197,-38.51024199284,130796747,116.97461182535,-38.51024088973,,,,07475390-3830368,,J074753.88-383036.7,5538544015354705664,,,STAR,tmgaia2,tmgaia2,-21.090,0.138,15.161,0.188,gaia2,5.0914,0.0962,,,16.872499,0.001377,15.447,0.008,cdwrf,cdwrf,3119.0,157.0,4.8235,0.0059,,,0.403,0.014,0.395,0.022,195.4270,3.7020,0.1039,0.0018,3.6330,3.7710,116.97449578122,-38.51017561455
0.419827,3385193991782999981,0,5538547283835168000,,,,13.146231522625829,13.78007871283648,12.377428529988915,,,,117.04181974047022,-38.37676906672424,5.185291618041244,0.011073418,-21.601242505472086,14.911519736845204,0.01152482,0.012870754,0.9181045,13.146198,5.2186786180412446,0.9018842854485535,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.16E-4,117.04182357403,-38.37677114242,5538547283835168000,5.16007528326286,-21.5983105043894,14.8966198105315,,223,13.167379,1.4131384,1.0,NGC_2451A,4879.4976,117.04194220516,-38.37683534008,130797038,117.04194219553,-38.37683528050,,,259-019839,07481006-3822366,,J074810.05-382236.4,5538547283835168000,17855370,,STAR,tmgaia2,tmgaia2,-21.598,0.029,14.897,0.033,gaia2,5.1601,0.0174,13.675,0.080,13.167400,0.002831,12.456,0.007,rered,gaia2,4658.0,125.2,4.5638,0.0920,,,0.744,0.055,0.740,0.089,192.7170,0.6495,0.1037,0.0102,0.6480,0.6510,117.04182357403,-38.37677114242
0.403916,3385193991783000034,0,5538547416973564672,,,,11.152644938634486,11.465982973536821,10.666166451848891,,,,117.07666071285652,-38.377047569827205,5.125902813373332,0.015789773,-20.653401867291407,14.469536834974257,0.017438333,0.018267773,0.8784034,11.152612,5.149873813373333,0.8125687948736968,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.001275,117.07666436999,-38.37704963844,5538547416973564672,5.09061608703525,-20.7210016725537,14.4084329849244,,211,11.145738,0.80930805,1.0,NGC_2451A,5973.7705,117.07677780437,-38.37711187882,130797037,117.07677817365,-38.37711167455,,,259-019865,07481842-3822376,,,5538547416973564672,17855812,,STAR,tmgaia2,tmgaia2,-20.721,0.057,14.408,0.053,gaia2,5.0906,0.0312,11.282,0.046,11.145700,0.001405,10.722,0.006,rered,gaia2,6252.0,128.3,4.5619,0.0832,,,0.954,0.042,1.210,0.180,195.3410,1.1980,0.1015,0.0105,1.1910,1.2050,117.07666436999,-38.37704963844
0.428186,3385193991783000035,0,5538547421274143488,,,,11.267483962443563,11.642897573640191,10.704221978281309,,,,117.07776294577884,-38.37762717465503,5.219000847809063,0.017847188,-22.00761226186811,15.17931063863561,0.019495351,0.020450719,0.9325724,11.267451,5.242464847809063,0.756017663953007,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.00132,117.07776684321,-38.37762933934,5538547421274143488,5.1530402003021,-22.0763900586437,15.1155559666081,,214,11.266657,0.947175,1.0,NGC_2451A,5894.278,117.0778877158,-38.37769463819,130797034,117.07788809196,-38.37769442033,,7645-02133-1,259-019866,07481869-3822397,,J074818.56-382238.8,5538547421274143488,,,STAR,tmgaia2,tmgaia2,-22.076,0.061,15.116,0.057,gaia2,5.1530,0.0357,11.930,0.026,11.266700,0.001596,10.772,0.006,rered,gaia2,5790.0,131.4,4.4154,0.0752,,,1.047,0.050,1.040,0.130,192.9920,1.3405,0.1003,0.0103,1.3320,1.3490,117.07776684321,-38.37762933934
0.422453,3367162001087449819,0,5538555701971794816,,,,15.711862334728409,17.35047924701189,14.469480615511715,,,,117.3761635422631,-38.42030885253024,5.176607614628619,0.032629915,-21.837699102176053,15.14308760066347,0.032197714,0.0358427,1.0818331,15.711829,5.224762614628619,0.8576591828393674,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.004329,117.37616742989,-38.4203109418,5538555701971794816,5.19385062489377,-21.8118476291313,14.8679566212967,,223,15.744979,2.87251,1.0,NGC_2451A,3221.8389,117.37628742209,-38.42037615508,130956799,117.37628729615,-38.42037495674,,,,07493031-3825133,,J074930.29-382513.1,5538555701971794816,,,STAR,tmgaia2,tmgaia2,-21.812,0.097,14.868,0.098,gaia2,5.1939,0.0647,,,15.745000,0.001144,14.403,0.008,cdwrf,cdwrf,3244.0,157.0,4.7038,0.0102,,,0.539,0.017,0.535,0.021,191.5220,2.3910,0.0837,0.0010,2.3620,2.4200,117.37616742989,-38.42031094180
0.417624,3385176399596955918,0,5538567418642515456,,,,15.633557461585134,16.99287006960251,14.488488551185123,,,,117.26325393909974,-38.331316348382856,5.088651748067024,0.028153207,-21.502718282109363,14.967961227131454,0.029154351,0.031423613,0.96082664,15.633524,5.131357748067024,0.9194381680865583,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.003303,117.2632577552,-38.33131843888,5538567418642515456,5.04751621334081,-21.5246150006068,14.7534607435136,,219,15.663357,2.5042133,1.0,NGC_2451A,3690.0476,117.26337576872,-38.33138287259,130957033,117.26337589775,-38.33138196083,,,,07490321-3819529,,J074903.18-381952.8,5538567418642515456,17858294,,STAR,tmgaia2,tmgaia2,-21.525,0.071,14.753,0.073,gaia2,5.0475,0.0449,16.784,0.046,15.663400,0.001333,14.454,0.008,cdwrf,cdwrf,3430.0,157.0,4.7261,0.0090,,,0.513,0.016,0.511,0.021,197.0150,1.7560,0.0841,0.0007,1.7410,1.7710,117.26325775520,-38.33131843888
0.413053,3385176399596955927,0,5538569102271194880,,,,16.37198527504028,17.78091117684473,14.783446613882258,,,,117.26712335861536,-38.30778500393951,5.2940516851933515,0.3355618,-19.6770079617887,15.818507056234992,0.31486517,0.34098426,10.973465,16.346395156158128,5.327186685193351,0.5499598351919707,0.0,0.4583971675832264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130957100,117.26724547901,-38.30784810511,,,,07490414-3818282,,J074904.12-381828.0,5538569102270133504,,,STAR,tmgaia2,tmgaia2,-21.895,2.873,14.290,2.876,hsoy,,,,,16.211901,0.006968,14.705,0.008,cdwrf,cdwrf,3190.0,157.0,4.8357,0.0317,,,0.390,0.037,0.380,0.045,,,,,,,117.26712534191,-38.30778657965
