angDist,TMASS_ID,UKIDSS_ID,GAIAEDR3_ID,GAIADR2_G,GAIADR2_BP,GAIADR2_RP,GAIAEDR3_G,GAIAEDR3_BP,GAIAEDR3_RP,GAIADR2_PARALLAX,GAIADR2_PARALLAX_ERROR,GAIADR2_RUWE,GAIAEDR3_RA,GAIAEDR3_DEC,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMDEC,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_RUWE,GAIAEDR3_G_CORRECTED,GAIAEDR3_PARALLAX_CORRECTED,HDBscan_MemProb,HDBscan_Cluster,HDBscan_Stability,MemBool,angDist_GES,target,filter,cluster,S/N,Teff,logg,gamma,Ks,RV_1,e_RV,logL,ra_epoch2000_GES,dec_epoch2000_GES,PLX,e_PLX,VRA,e_VRA,VDec,e_VDec,RV_2,SRV,Gflag,prob_p,p_filter,angDist_Cantat-Gaudin,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,ra_epoch2000_Cantat-Gaudin,dec_epoch2000_Cantat-Gaudin,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg
0.017408,1872019701358489610,0,5316914769354423424,,,,20.132633918461973,21.39305782405695,18.538569334739,,,,130.14573225583837,-55.346329593880334,5.932531554974524,0.45496067,-25.822248417608606,23.240220108969908,0.5244646,0.6129805,1.0530821,20.109107166104412,5.932531554974524,0.4580767307487539,0.0,0.24671625890317983,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45186854,130.14573852298,-55.34633286231,,,,08403502-5520472,,J084034.99-552046.8,5316914769354423424,,,STAR,tmgaia2,tmgaia2,,,,,,,,21.341,0.181,20.147699,0.005579,19.047,0.045,gbprp,,,,,,,,,,,,,,,,,,130.14573852298,-55.34633286231
0.566986,1817923729271929473,0,5316965243808427392,,,,15.068766,16.735973,13.817232,,,,131.67741295873,-55.13682113027,6.8619,0.0287,-26.36,23.985,0.036,0.035,1.638,15.068766,6.907504626397646,0.5365475983891542,0.0,0.24671625890317983,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.552378,131.67741936385,-55.1368244684,5316965243808427392,6.84735239529109,-26.3760978888976,23.6541300244037,,326,15.090666,2.9034576,1.0,IC_2391,3174.2834,131.67761791208,-55.13692772788,45975697,131.67761803486,-55.13692631228,,,175-020750,08464263-5508129,,J084642.59-550812.6,5316965243808427392,27505590,,STAR,tmgaia2,tmgaia2,-26.376,0.130,23.654,0.125,gaia2,6.8474,0.0636,16.899,1.133,15.090700,0.000617,13.745,0.007,cdwrf,cdwrf,3229.0,157.0,4.6919,0.0101,,,0.552,0.017,0.547,0.021,145.4500,1.3555,0.0374,0.0003,1.3430,1.3680,131.67741936385,-55.13682446840
0.574328,1835938127781384837,0,5316982664196394752,,,,15.904506,17.55245,14.668312,,,,131.39638243037,-54.9882720874,6.935,0.0288,-26.114,24.417,0.036,0.039,0.946,15.904506,6.980854573265738,0.6165308553025076,0.0,0.24671625890317983,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.553989,131.39638876913,-54.98827552723,5316982664196394752,6.89254502424691,-26.1443392056461,24.5890531045412,,317,15.928626,2.8682222,0.8,IC_2391,3080.6362,131.39658471774,-54.98838060663,45786510,131.39658496469,-54.98838139681,,,,08453518-5459180,,J084535.13-545917.8,5316982664196394752,,,STAR,tmgaia2,tmgaia2,-26.144,0.113,24.589,0.128,gaia2,6.8925,0.0592,,,15.928600,0.001430,14.605,0.008,cdwrf,cdwrf,3246.0,157.0,4.8248,0.0042,,,0.402,0.012,0.394,0.021,144.4970,1.2465,0.0398,0.0003,1.2360,1.2570,131.39638876913,-54.98827552723
4.540278,1835938127781384837,0,5316982664196394752,,,,15.904506,17.55245,14.668312,,,,131.39638243037,-54.9882720874,6.935,0.0288,-26.114,24.417,0.036,0.039,0.946,15.904506,6.980854573265738,0.6165308553025076,0.0,0.24671625890317983,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.553989,131.39638876913,-54.98827552723,5316982664196394752,6.89254502424691,-26.1443392056461,24.5890531045412,,317,15.928626,2.8682222,0.8,IC_2391,3080.6362,131.39658471774,-54.98838060663,811876940,131.39445577287,-54.98887928324,,,,,,,5316982668491785344,,,STAR,gaia2,gaia2,-2.683,2.941,7.987,3.748,gaia2,-6.6330,2.4602,21.005,0.119,20.895599,0.016978,20.523,0.170,gbprp,gaia2,,,,,,,,,,,4630.8301,3144.1001,0.2829,0.0140,2399.1799,3889.0200,131.39443563984,-54.98884489585
0.533837,1853934934104857908,0,5317035990506096896,,,,16.507584,18.243858,15.246489,,,,131.41005175122,-54.89232520363,6.4909,0.0416,-24.413,23.043,0.052,0.053,1.021,16.507584,6.533558261692313,1.0,0.0,0.24671625890317983,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.520396,131.41005766727,-54.89232837204,5317035990506096896,6.44698415757947,-24.1727489899042,22.9926086404773,,299,16.535526,2.9295034,1.0,IC_2391,3103.5327,131.41024041604,-54.89242761765,45786218,131.41023863490,-54.89242736783,,,,08453846-5453327,,J084538.42-545332.6,5317035990506096896,,,STAR,tmgaia2,tmgaia2,-24.173,0.133,22.993,0.148,gaia2,6.4470,0.0687,,,16.535500,0.001261,15.169,0.008,cdwrf,cdwrf,3216.0,157.0,4.8685,0.0010,,,0.356,0.011,0.341,0.021,154.4500,1.6525,0.0472,0.0005,1.6350,1.6700,131.41005766727,-54.89232837204
3.000550,1853934934104857908,0,5317035990506096896,,,,16.507584,18.243858,15.246489,,,,131.41005175122,-54.89232520363,6.4909,0.0416,-24.413,23.043,0.052,0.053,1.021,16.507584,6.533558261692313,1.0,0.0,0.24671625890317983,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.520396,131.41005766727,-54.89232837204,5317035990506096896,6.44698415757947,-24.1727489899042,22.9926086404773,,299,16.535526,2.9295034,1.0,IC_2391,3103.5327,131.41024041604,-54.89242761765,811900572,131.40862452818,-54.89246998212,,,,,,,5317035994816219648,,,STAR,gaia2,gaia2,-5.933,1.488,9.676,1.756,gaia2,1.8081,0.7413,20.778,0.090,20.477501,0.010119,19.843,0.039,gbprp,gaia2,,,,,,,,,,,992.2530,992.2530,0.2054,0.0983,521.2510,4658.5801,131.40858011396,-54.89242832252
3.728756,1853934934104857908,0,5317035990506096896,,,,16.507584,18.243858,15.246489,,,,131.41005175122,-54.89232520363,6.4909,0.0416,-24.413,23.043,0.052,0.053,1.021,16.507584,6.533558261692313,1.0,0.0,0.24671625890317983,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.520396,131.41005766727,-54.89232837204,5317035990506096896,6.44698415757947,-24.1727489899042,22.9926086404773,,299,16.535526,2.9295034,1.0,IC_2391,3103.5327,131.41024041604,-54.89242761765,811900570,131.41088948022,-54.89324209720,,,,,,,5317035994816151296,,,STAR,gaia2,gaia2,1.726,0.240,2.341,0.257,gaia2,0.2944,0.1329,18.200,0.047,17.950899,0.001741,17.361,0.030,rered,gaia2,6071.0,140.0,4.5104,,,,0.978,,1.130,,3329.3401,1835.2800,0.3108,0.0163,1131.0500,2539.5000,131.41090240336,-54.89323201600
0.608123,1871949332614383338,0,5317059771754582784,,,,13.781859496113391,14.978473478693061,12.691638276742593,,,,131.12767861927273,-54.481990562924345,6.884746399912302,0.10131087,-26.412514589878477,23.70044582238335,0.13298734,0.11562318,8.837741,13.781826,6.9208533999123025,0.5092620911086917,0.0,0.24671625890317983,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45781130,131.12790490738,-54.48209663947,,,178-021156,08443068-5428556,,J084430.66-542855.4,5317059771754582784,26287700,,STAR,tmgaia2,tmgaia2,-29.680,0.052,23.858,0.049,gaia2,6.6833,0.0254,14.734,0.046,13.798600,0.001018,12.774,0.006,rered,gaia2,3703.0,125.0,4.3439,0.1618,,,0.827,0.107,0.550,0.091,148.9850,0.5670,0.0491,0.0099,0.5650,0.5690,131.12768494551,-54.48199391687
0.484195,,,5317095677665612416,,,,17.67839,,,,,,133.03798494338,-55.24014598767,6.568,0.1461,-25.84,23.738,0.229,0.302,1.179,17.67839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.147896,133.03763439053,-55.24030277083,5317095677681933184,6.3955278235063,-26.4959247065142,22.9536927276568,,323,16.04138,3.001731,0.9,IC_2391,3181.1677,133.03818638033,-55.24025149024,811930273,133.03816686799,-55.24023161244,,,,,,,5317095677665612416,,,STAR,gaia2,gaia2,-23.325,0.408,19.198,0.606,gaia2,6.5155,0.1912,,,17.631300,0.002756,17.201,0.600,goffs,gaia2,,,,,,,,,,,153.0530,4.5190,0.0316,0.0009,4.3880,4.6500,133.03799072090,-55.24014895666
0.970638,,,5317095677665612416,,,,17.67839,,,,,,133.03798494338,-55.24014598767,6.568,0.1461,-25.84,23.738,0.229,0.302,1.179,17.67839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.147896,133.03763439053,-55.24030277083,5317095677681933184,6.3955278235063,-26.4959247065142,22.9536927276568,,323,16.04138,3.001731,0.9,IC_2391,3181.1677,133.03818638033,-55.24025149024,122183696,133.03783448295,-55.24040159910,,,,08520910-5514253,,J085209.07-551424.9,5317095677681933184,,,STAR,tmgaia2,tmgaia2,-26.496,0.168,22.954,0.192,gaia2,6.3955,0.0886,,,16.041401,0.001469,14.506,0.008,cdwrf,cdwrf,3182.0,157.0,4.7771,0.0073,,,0.455,0.014,0.452,0.021,155.7110,2.1650,0.0321,0.0004,2.1360,2.1940,133.03763439053,-55.24030277083
