angDist,TMASS_ID,UKIDSS_ID,GAIAEDR3_ID,GAIADR2_G,GAIADR2_BP,GAIADR2_RP,GAIAEDR3_G,GAIAEDR3_BP,GAIAEDR3_RP,GAIADR2_PARALLAX,GAIADR2_PARALLAX_ERROR,GAIADR2_RUWE,GAIAEDR3_RA,GAIAEDR3_DEC,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMDEC,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_RUWE,GAIAEDR3_G_CORRECTED,GAIAEDR3_PARALLAX_CORRECTED,HDBscan_MemProb,HDBscan_Cluster,HDBscan_Stability,MemBool,angDist_GES,target,filter,cluster,S/N,Teff,logg,gamma,Ks,RV_1,e_RV,logL,ra_epoch2000_GES,dec_epoch2000_GES,PLX,e_PLX,VRA,e_VRA,VDec,e_VDec,RV_2,SRV,Gflag,prob_p,p_filter,angDist_Cantat-Gaudin,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,ra_epoch2000_Cantat-Gaudin,dec_epoch2000_Cantat-Gaudin,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg
0.017408,1872019701358489610,0,5316914769354423424,,,,20.132633918461973,21.39305782405695,18.538569334739,,,,130.14573225583837,-55.346329593880334,5.932531554974524,0.45496067,-25.822248417608606,23.240220108969908,0.5244646,0.6129805,1.0530821,20.109107166104412,5.932531554974524,0.4580767307487539,0.0,0.24671625890317983,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45186854,130.14573852298,-55.34633286231,,,,08403502-5520472,,J084034.99-552046.8,5316914769354423424,,,STAR,tmgaia2,tmgaia2,,,,,,,,21.341,0.181,20.147699,0.005579,19.047,0.045,gbprp,,,,,,,,,,,,,,,,,,130.14573852298,-55.34633286231
0.566986,1817923729271929473,0,5316965243808427392,,,,15.068798979098547,16.735930282394825,13.81723649636197,,,,131.6774129587315,-55.13682113026983,6.861856626397646,0.028661106,-26.359841965102373,23.98450176074672,0.03564909,0.03471178,1.6377174,15.068766,6.907504626397646,0.5365475983891542,0.0,0.24671625890317983,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.005102,131.67741936385,-55.1368244684,5316965243808427392,6.84735239529109,-26.3760978888976,23.6541300244037,,326,15.090666,2.9034576,1.0,IC_2391,3174.2834,131.67761791208,-55.13692772788,45975697,131.67761803486,-55.13692631228,,,175-020750,08464263-5508129,,J084642.59-550812.6,5316965243808427392,27505590,,STAR,tmgaia2,tmgaia2,-26.376,0.130,23.654,0.125,gaia2,6.8474,0.0636,16.899,1.133,15.090700,0.000617,13.745,0.007,cdwrf,cdwrf,3229.0,157.0,4.6919,0.0101,,,0.552,0.017,0.547,0.021,145.4500,1.3555,0.0374,0.0003,1.3430,1.3680,131.67741936385,-55.13682446840
0.574328,1835938127781384837,0,5316982664196394752,,,,15.904538594420437,17.552408207486508,14.66831634889944,,,,131.39638243037106,-54.9882720874029,6.935037573265737,0.02881548,-26.11369535179108,24.41686406961503,0.036028005,0.039442163,0.9460847,15.904506,6.980854573265738,0.6165308553025076,0.0,0.24671625890317983,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.002889,131.39638876913,-54.98827552723,5316982664196394752,6.89254502424691,-26.1443392056461,24.5890531045412,,317,15.928626,2.8682222,0.8,IC_2391,3080.6362,131.39658471774,-54.98838060663,45786510,131.39658496469,-54.98838139681,,,,08453518-5459180,,J084535.13-545917.8,5316982664196394752,,,STAR,tmgaia2,tmgaia2,-26.144,0.113,24.589,0.128,gaia2,6.8925,0.0592,,,15.928600,0.001430,14.605,0.008,cdwrf,cdwrf,3246.0,157.0,4.8248,0.0042,,,0.402,0.012,0.394,0.021,144.4970,1.2465,0.0398,0.0003,1.2360,1.2570,131.39638876913,-54.98827552723
0.533837,1853934934104857908,0,5317035990506096896,,,,16.507616189309637,18.24381683575822,15.246493463823416,,,,131.41005175121512,-54.892325203631636,6.490867261692314,0.04163182,-24.413324468906197,23.043187258803606,0.051998958,0.052534133,1.0207392,16.507584,6.533558261692313,1.0,0.0,0.24671625890317983,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.003795,131.41005766727,-54.89232837204,5317035990506096896,6.44698415757947,-24.1727489899042,22.9926086404773,,299,16.535526,2.9295034,1.0,IC_2391,3103.5327,131.41024041604,-54.89242761765,45786218,131.41023863490,-54.89242736783,,,,08453846-5453327,,J084538.42-545332.6,5317035990506096896,,,STAR,tmgaia2,tmgaia2,-24.173,0.133,22.993,0.148,gaia2,6.4470,0.0687,,,16.535500,0.001261,15.169,0.008,cdwrf,cdwrf,3216.0,157.0,4.8685,0.0010,,,0.356,0.011,0.341,0.021,154.4500,1.6525,0.0472,0.0005,1.6350,1.6700,131.41005766727,-54.89232837204
0.608123,1871949332614383338,0,5317059771754582784,,,,13.781859496113391,14.978473478693061,12.691638276742593,,,,131.12767861927273,-54.481990562924345,6.884746399912302,0.10131087,-26.412514589878477,23.70044582238335,0.13298734,0.11562318,8.837741,13.781826,6.9208533999123025,0.5092620911086917,0.0,0.24671625890317983,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45781130,131.12790490738,-54.48209663947,,,178-021156,08443068-5428556,,J084430.66-542855.4,5317059771754582784,26287700,,STAR,tmgaia2,tmgaia2,-29.680,0.052,23.858,0.049,gaia2,6.6833,0.0254,14.734,0.046,13.798600,0.001018,12.774,0.006,rered,gaia2,3703.0,125.0,4.3439,0.1618,,,0.827,0.107,0.550,0.091,148.9850,0.5670,0.0491,0.0099,0.5650,0.5690,131.12768494551,-54.48199391687
0.484195,,,5317095677665612416,,,,17.67839,19.15788624517466,17.81250287873867,,,,133.03798494338,-55.24014598767,6.568,0.1461,-25.84,23.738,35.089,0.302,1.179,17.67839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902047,133.03763439053,-55.24030277083,5317095677681933184,6.3955278235063,-26.4959247065142,22.9536927276568,,323,16.04138,3.001731,0.9,IC_2391,3181.1677,133.03818638033,-55.24025149024,811930273,133.03816686799,-55.24023161244,,,,,,,5317095677665612416,,,STAR,gaia2,gaia2,-23.325,0.408,19.198,0.606,gaia2,6.5155,0.1912,,,17.631300,0.002756,17.201,0.600,goffs,gaia2,,,,,,,,,,,153.0530,4.5190,0.0316,0.0009,4.3880,4.6500,133.03799072090,-55.24014895666
0.970638,,,5317095677665612416,,,,17.67839,19.15788624517466,17.81250287873867,,,,133.03798494338,-55.24014598767,6.568,0.1461,-25.84,23.738,35.089,0.302,1.179,17.67839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902047,133.03763439053,-55.24030277083,5317095677681933184,6.3955278235063,-26.4959247065142,22.9536927276568,,323,16.04138,3.001731,0.9,IC_2391,3181.1677,133.03818638033,-55.24025149024,122183696,133.03783448295,-55.24040159910,,,,08520910-5514253,,J085209.07-551424.9,5317095677681933184,,,STAR,tmgaia2,tmgaia2,-26.496,0.168,22.954,0.192,gaia2,6.3955,0.0886,,,16.041401,0.001469,14.506,0.008,cdwrf,cdwrf,3182.0,157.0,4.7771,0.0073,,,0.455,0.014,0.452,0.021,155.7110,2.1650,0.0321,0.0004,2.1360,2.1940,133.03763439053,-55.24030277083
0.561054,,,5317095677681933184,,,,16.037472,17.577112,14.588038,,,,133.03762786821,-55.24029955868,6.5267,0.0548,-26.165,22.588,34.566,0.085,1.652,16.037472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008052,133.03763439053,-55.24030277083,5317095677681933184,6.3955278235063,-26.4959247065142,22.9536927276568,,323,16.04138,3.001731,0.9,IC_2391,3181.1677,133.03783183786,-55.24039994741,122183696,133.03783448295,-55.24040159910,,,,08520910-5514253,,J085209.07-551424.9,5317095677681933184,,,STAR,tmgaia2,tmgaia2,-26.496,0.168,22.954,0.192,gaia2,6.3955,0.0886,,,16.041401,0.001469,14.506,0.008,cdwrf,cdwrf,3182.0,157.0,4.7771,0.0073,,,0.455,0.014,0.452,0.021,155.7110,2.1650,0.0321,0.0004,2.1360,2.1940,133.03763439053,-55.24030277083
0.560954,,,5317101862436296192,,,,14.570212,16.088062,13.353258,,,,133.68746050868,-55.21317146764,6.8288,0.0308,-26.302,23.046,34.97,0.037,2.207,14.570212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002781,133.68746690595,-55.21317470473,5317101862436296192,6.76979731741642,-26.4736339813682,22.9821876986916,,404,14.588985,2.742054,1.0,IC_2391,3444.2754,133.68766540606,-55.21327389382,122417427,133.68766669368,-55.21327365571,,,174-022450,08544504-5512477,,J085445.01-551247.5,5317101862436296192,,,STAR,tmgaia2,tmgaia2,-26.474,0.112,22.982,0.103,gaia2,6.7698,0.0579,16.134,0.092,14.589000,0.001173,13.291,0.008,cdwrf,cdwrf,3307.0,157.0,4.6356,0.0116,,,0.619,0.019,0.603,0.020,147.1050,1.2630,0.0314,0.0003,1.2520,1.2740,133.68746690595,-55.21317470473
0.575089,1835902943409342793,0,5317364680071917184,,,,15.787993065766013,17.39683231112919,14.562245490177283,,,,131.98201926819752,-54.756102676678736,6.901074677721817,0.028253118,-26.617216573556863,24.50050004473912,0.034270916,0.030889407,1.0601833,15.78796,6.9463016777218165,0.4265613339778499,0.0,0.24671625890317983,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.003785,131.98202568214,-54.75610608448,5317364680071917184,6.9165120914455,-26.4128440721562,24.3642068834681,,349,15.814151,2.8303127,0.7,IC_2391,3119.5747,131.98222427188,-54.75621156762,46116361,131.98222275426,-54.75621098574,,,,08475573-5445223,,J084755.69-544522.0,5317364680071917184,,,STAR,tmgaia2,tmgaia2,-26.413,0.111,24.364,0.100,gaia2,6.9165,0.0583,,,15.814200,0.001238,14.495,0.008,cdwrf,cdwrf,3264.0,157.0,4.8115,0.0048,,,0.417,0.013,0.410,0.021,143.9970,1.2190,0.0364,0.0003,1.2080,1.2300,131.98202568214,-54.75610608448
