TIC,provenance_name,sequence_number,flux_cols,period,power,threshold
23040274,PATHOS,7,ap3_flux_cor,3.0534,0.0368,0.0224
23040274,PATHOS,7,ap3_flux_cor,5.9383,0.0728,0.0224
23040274,PATHOS,7,ap3_flux_cor,15.0276,0.3853,0.0224
23040274,PATHOS,7,psf_flux_cor,3.51,0.0262,0.0236
23040274,PATHOS,7,psf_flux_cor,6.0458,0.0791,0.0236
23040274,PATHOS,7,psf_flux_cor,12.2665,0.7297,0.0236
23041411,CDIPS,7,PCA1,3.426,0.0275,0.0225
23041411,CDIPS,7,PCA1,1.6673,0.0506,0.0225
23041411,CDIPS,7,PCA1,2.5901,0.0958,0.0225
23041411,CDIPS,7,PCA1,2.2305,0.6807,0.0225
23041411,CDIPS,7,PCA2,3.3421,0.0269,0.0221
23041411,CDIPS,7,PCA2,1.6627,0.0843,0.0221
23041411,CDIPS,7,PCA2,2.219,0.6222,0.0221
23041411,CDIPS,7,PCA3,1.6472,0.226,0.0244
23041411,CDIPS,7,PCA3,2.1914,0.4328,0.0244
23041411,CDIPS,7,TFA1,1.6517,0.0465,0.025
23041411,CDIPS,7,TFA1,2.5812,0.0635,0.025
23041411,CDIPS,7,TFA1,2.2239,0.2754,0.025
23041411,CDIPS,7,TFA2,1.6599,0.0518,0.0227
23041411,CDIPS,7,TFA2,2.2092,0.2505,0.0227
23041411,CDIPS,7,TFA3,1.9459,0.046,0.0248
23041411,CDIPS,7,TFA3,1.6463,0.0964,0.0248
23041411,CDIPS,7,TFA3,2.1995,0.1447,0.0248
23041411,PATHOS,7,ap1_flux_cor,14.8787,0.0329,0.024
23041411,PATHOS,7,ap1_flux_cor,1.6775,0.05,0.024
23041411,PATHOS,7,ap1_flux_cor,2.2255,0.7736,0.024
23041411,PATHOS,7,ap2_flux_cor,12.4702,0.0363,0.0253
23041411,PATHOS,7,ap2_flux_cor,1.6553,0.1494,0.0253
23041411,PATHOS,7,ap2_flux_cor,2.2075,0.6091,0.0253
23041411,PATHOS,7,ap3_flux_cor,12.0211,0.0303,0.0264
23041411,PATHOS,7,ap3_flux_cor,2.685,0.1162,0.0264
23041411,PATHOS,7,ap3_flux_cor,2.1709,0.3818,0.0264
23041411,PATHOS,7,ap3_flux_cor,1.6445,0.4009,0.0264
23041411,PATHOS,7,psf_flux_cor,2.5879,0.058,0.028
23041411,PATHOS,7,psf_flux_cor,3.3797,0.0774,0.028
23041411,PATHOS,7,psf_flux_cor,5.7562,0.0837,0.028
23041411,PATHOS,7,psf_flux_cor,2.2206,0.2272,0.028
23041411,PATHOS,7,psf_flux_cor,11.9257,0.3655,0.028
23044754,CDIPS,7,PCA1,1.4807,0.027,0.0238
23044754,CDIPS,7,PCA1,0.3472,0.3567,0.0238
23044754,CDIPS,7,PCA1,1.8743,0.5296,0.0238
23044754,CDIPS,7,PCA2,0.3472,0.3897,0.0253
23044754,CDIPS,7,PCA2,1.8743,0.4983,0.0253
23044754,CDIPS,7,PCA3,0.3472,0.3995,0.0234
23044754,CDIPS,7,PCA3,1.8743,0.4366,0.0234
23044754,CDIPS,7,TFA1,1.8813,0.3177,0.0244
23044754,CDIPS,7,TFA1,0.3473,0.3334,0.0244
23044754,CDIPS,7,TFA2,2.1188,0.0314,0.0244
23044754,CDIPS,7,TFA2,1.8743,0.2401,0.0244
23044754,CDIPS,7,TFA2,0.3472,0.3752,0.0244
23044754,CDIPS,7,TFA3,1.8708,0.196,0.0238
23044754,CDIPS,7,TFA3,0.3472,0.3965,0.0238
23044754,CDIPS,8,PCA1,0.3407,0.1082,0.0285
23044754,CDIPS,8,PCA1,2.101,0.121,0.0285
23044754,CDIPS,8,PCA1,1.6955,0.1511,0.0285
23044754,CDIPS,8,PCA1,0.3473,0.3931,0.0285
23044754,CDIPS,8,PCA1,1.8719,0.403,0.0285
23044754,CDIPS,8,PCA2,0.6856,0.039,0.0307
23044754,CDIPS,8,PCA2,0.3541,0.099,0.0307
23044754,CDIPS,8,PCA2,2.1054,0.1003,0.0307
23044754,CDIPS,8,PCA2,1.6898,0.1338,0.0307
23044754,CDIPS,8,PCA2,1.8708,0.3865,0.0307
23044754,CDIPS,8,PCA2,0.3473,0.4179,0.0307
23044754,CDIPS,8,PCA3,0.6855,0.0463,0.0267
23044754,CDIPS,8,PCA3,0.3542,0.0927,0.0267
23044754,CDIPS,8,PCA3,1.6907,0.0936,0.0267
23044754,CDIPS,8,PCA3,2.1084,0.0964,0.0267
23044754,CDIPS,8,PCA3,1.8731,0.3462,0.0267
23044754,CDIPS,8,PCA3,0.3473,0.3736,0.0267
23044754,CDIPS,8,TFA1,2.1173,0.0608,0.0292
23044754,CDIPS,8,TFA1,1.7013,0.0706,0.0292
23044754,CDIPS,8,TFA1,0.3405,0.0966,0.0292
23044754,CDIPS,8,TFA1,1.879,0.1789,0.0292
23044754,CDIPS,8,TFA1,0.3472,0.37,0.0292
23044754,CDIPS,8,TFA2,0.6844,0.0285,0.0272
23044754,CDIPS,8,TFA2,1.6841,0.0337,0.0272
23044754,CDIPS,8,TFA2,1.8661,0.0604,0.0272
23044754,CDIPS,8,TFA2,0.3408,0.1151,0.0272
23044754,CDIPS,8,TFA2,0.3474,0.4066,0.0272
23044754,CDIPS,8,TFA3,1.8696,0.0868,0.0283
23044754,CDIPS,8,TFA3,0.3472,0.3874,0.0283
23044754,PATHOS,7,ap1_flux_cor,12.0694,0.0762,0.0237
23044754,PATHOS,7,ap1_flux_cor,0.3472,0.3099,0.0237
23044754,PATHOS,7,ap1_flux_cor,1.8778,0.5275,0.0237
23044754,PATHOS,7,ap2_flux_cor,0.3472,0.3618,0.0235
23044754,PATHOS,7,ap2_flux_cor,1.8743,0.4923,0.0235
23044754,PATHOS,7,ap3_flux_cor,0.3472,0.3599,0.025
23044754,PATHOS,7,ap3_flux_cor,1.8743,0.4472,0.025
23044754,PATHOS,7,psf_flux_cor,0.3472,0.288,0.0249
23044754,PATHOS,7,psf_flux_cor,1.8766,0.6053,0.0249
23044754,PATHOS,8,ap1_flux_cor,0.3544,0.081,0.0339
23044754,PATHOS,8,ap1_flux_cor,0.3405,0.0837,0.0339
23044754,PATHOS,8,ap1_flux_cor,5.6908,0.1062,0.0339
23044754,PATHOS,8,ap1_flux_cor,1.6869,0.1237,0.0339
23044754,PATHOS,8,ap1_flux_cor,2.1114,0.132,0.0339
23044754,PATHOS,8,ap1_flux_cor,12.4702,0.2025,0.0339
23044754,PATHOS,8,ap1_flux_cor,0.3473,0.2541,0.0339
23044754,PATHOS,8,ap1_flux_cor,1.8766,0.406,0.0339
23044754,PATHOS,8,ap2_flux_cor,0.3405,0.1318,0.0371
23044754,PATHOS,8,ap2_flux_cor,0.3544,0.135,0.0371
23044754,PATHOS,8,ap2_flux_cor,2.1054,0.1411,0.0371
23044754,PATHOS,8,ap2_flux_cor,1.6926,0.1497,0.0371
23044754,PATHOS,8,ap2_flux_cor,0.3473,0.41,0.0371
23044754,PATHOS,8,ap2_flux_cor,1.8778,0.4307,0.0371
23044754,PATHOS,8,ap3_flux_cor,19.1456,0.0752,0.037
23044754,PATHOS,8,ap3_flux_cor,0.3544,0.1116,0.037
23044754,PATHOS,8,ap3_flux_cor,0.3405,0.1121,0.037
23044754,PATHOS,8,ap3_flux_cor,2.1084,0.1186,0.037
23044754,PATHOS,8,ap3_flux_cor,1.6926,0.1274,0.037
23044754,PATHOS,8,ap3_flux_cor,0.3473,0.3459,0.037
23044754,PATHOS,8,ap3_flux_cor,1.879,0.3889,0.037
23044754,PATHOS,8,psf_flux_cor,15.0276,0.0713,0.0371
23044754,PATHOS,8,psf_flux_cor,0.3404,0.1218,0.0371
23044754,PATHOS,8,psf_flux_cor,0.3544,0.1231,0.0371
23044754,PATHOS,8,psf_flux_cor,1.6898,0.1538,0.0371
23044754,PATHOS,8,psf_flux_cor,2.1084,0.1638,0.0371
23044754,PATHOS,8,psf_flux_cor,0.3472,0.3712,0.0371
23044754,PATHOS,8,psf_flux_cor,1.8766,0.4863,0.0371
23046592,CDIPS,7,PCA1,0.9475,0.0423,0.0242
23046592,CDIPS,7,PCA1,0.5449,0.0669,0.0242
23046592,CDIPS,7,PCA2,0.9507,0.0453,0.0245
23046592,CDIPS,7,PCA2,0.5446,0.0577,0.0245
23046592,CDIPS,7,PCA3,0.544,0.0349,0.0258
23046592,CDIPS,7,TFA1,0.5446,0.0595,0.0235
23046592,CDIPS,7,TFA2,0.9514,0.0346,0.0248
23046592,CDIPS,7,TFA2,0.5449,0.0457,0.0248
23046592,CDIPS,7,TFA3,0.5451,0.0253,0.0234
23046592,CDIPS,8,PCA1,0.8984,0.0302,0.0274
23046592,CDIPS,8,PCA1,1.9409,0.0326,0.0274
23046592,CDIPS,8,PCA1,0.5456,0.047,0.0274
23046592,CDIPS,8,PCA2,2.4249,0.0303,0.0301
23046592,CDIPS,8,PCA2,0.896,0.0393,0.0301
23046592,CDIPS,8,PCA2,1.9173,0.0491,0.0301
23046592,CDIPS,8,PCA2,5.3945,0.0575,0.0301
23046592,CDIPS,8,PCA2,0.5459,0.0617,0.0301
23046592,CDIPS,8,PCA3,2.4328,0.0356,0.0327
23046592,CDIPS,8,PCA3,0.5876,0.0404,0.0327
23046592,CDIPS,8,PCA3,0.5454,0.0536,0.0327
23046592,CDIPS,8,TFA2,0.5431,0.0338,0.0282
23046592,PATHOS,7,ap1_flux_cor,4.0439,0.0333,0.023
23046592,PATHOS,7,ap1_flux_cor,0.5446,0.0336,0.023
23046592,PATHOS,7,ap1_flux_cor,2.7364,0.0359,0.023
23046592,PATHOS,7,ap1_flux_cor,5.9976,0.1607,0.023
23046592,PATHOS,7,ap1_flux_cor,15.1794,0.2873,0.023
23046592,PATHOS,7,ap2_flux_cor,0.9478,0.0277,0.0247
23046592,PATHOS,7,ap2_flux_cor,9.2179,0.0504,0.0247
23046592,PATHOS,7,ap3_flux_cor,3.7985,0.0286,0.0242
23046592,PATHOS,7,ap3_flux_cor,9.8528,0.0675,0.0242
23046592,PATHOS,7,psf_flux_cor,4.2923,0.0303,0.0237
23046592,PATHOS,7,psf_flux_cor,0.9448,0.0443,0.0237
23046592,PATHOS,7,psf_flux_cor,0.5444,0.049,0.0237
23046592,PATHOS,7,psf_flux_cor,6.0703,0.0509,0.0237
23046592,PATHOS,7,psf_flux_cor,16.3349,0.1017,0.0237
23046592,PATHOS,8,ap1_flux_cor,1.6418,0.0495,0.0332
23046592,PATHOS,8,ap1_flux_cor,0.5428,0.0521,0.0332
23046592,PATHOS,8,ap1_flux_cor,1.9897,0.0603,0.0332
23046592,PATHOS,8,ap1_flux_cor,2.5636,0.0974,0.0332
23046592,PATHOS,8,ap1_flux_cor,5.9501,0.1496,0.0332
23046592,PATHOS,8,ap1_flux_cor,17.1754,0.157,0.0332
23046592,PATHOS,8,ap1_flux_cor,8.8644,0.1819,0.0332
23046592,PATHOS,8,ap2_flux_cor,2.6286,0.0415,0.0347
23046592,PATHOS,8,ap2_flux_cor,0.5433,0.0419,0.0347
23046592,PATHOS,8,ap2_flux_cor,3.5141,0.0588,0.0347
23046592,PATHOS,8,ap2_flux_cor,6.5039,0.06,0.0347
23046592,PATHOS,8,ap2_flux_cor,10.7712,0.1622,0.0347
23046592,PATHOS,8,ap2_flux_cor,24.2441,0.2856,0.0347
23046592,PATHOS,8,ap3_flux_cor,8.9971,0.0849,0.0331
23046592,PATHOS,8,ap3_flux_cor,23.671,0.1287,0.0331
23046592,PATHOS,8,psf_flux_cor,0.5434,0.0488,0.0361
23046592,PATHOS,8,psf_flux_cor,3.8227,0.0516,0.0361
23046592,PATHOS,8,psf_flux_cor,2.0578,0.0581,0.0361
23046592,PATHOS,8,psf_flux_cor,2.6194,0.0601,0.0361
23046592,PATHOS,8,psf_flux_cor,7.805,0.0887,0.0361
23046592,PATHOS,8,psf_flux_cor,31.3213,0.2335,0.0361
23088295,CDIPS,8,PCA1,2.0649,0.0557,0.033
23088295,CDIPS,8,PCA1,2.7666,0.191,0.033
23088295,CDIPS,8,PCA1,3.9534,0.2235,0.033
23088295,CDIPS,8,PCA1,5.11,0.4066,0.033
23088295,CDIPS,8,PCA2,2.1025,0.0426,0.0299
23088295,CDIPS,8,PCA2,2.7949,0.266,0.0299
23088295,CDIPS,8,PCA2,3.9327,0.3636,0.0299
23088295,CDIPS,8,PCA2,5.0078,0.4184,0.0299
23088295,CDIPS,8,PCA3,2.0124,0.0448,0.0285
23088295,CDIPS,8,PCA3,2.7897,0.14,0.0285
23088295,CDIPS,8,PCA3,3.9379,0.1917,0.0285
23088295,CDIPS,8,PCA3,5.0755,0.5428,0.0285
23088295,CDIPS,8,TFA1,5.067,0.0417,0.0305
23088295,CDIPS,8,TFA1,2.2124,0.0494,0.0305
23088295,CDIPS,8,TFA1,2.5768,0.1637,0.0305
23088295,CDIPS,8,TFA2,1.5082,0.0323,0.0318
23088295,CDIPS,8,TFA2,5.0755,0.0347,0.0318
23088295,CDIPS,8,TFA2,2.2539,0.041,0.0318
23088295,CDIPS,8,TFA2,3.9225,0.0449,0.0318
23088295,CDIPS,8,TFA2,2.011,0.0475,0.0318
23088295,CDIPS,8,TFA2,2.5679,0.0584,0.0318
23088295,CDIPS,8,TFA3,2.6013,0.0547,0.03
23088295,QLP,7,sap_flux,2.6378,0.1616,0.02
23088295,QLP,7,sap_flux,5.2165,0.7696,0.02
23088295,QLP,8,sap_flux,2.0314,0.0278,0.0253
23088295,QLP,8,sap_flux,1.2961,0.0512,0.0253
23088295,QLP,8,sap_flux,2.2624,0.0585,0.0253
23088295,QLP,8,sap_flux,1.8198,0.0592,0.0253
23088295,QLP,8,sap_flux,1.6517,0.0619,0.0253
23088295,QLP,8,sap_flux,2.6126,0.0885,0.0253
23088295,QLP,8,sap_flux,5.0927,0.1581,0.0253
23088295,QLP,8,sap_flux,19.9067,0.2236,0.0253
23088295,QLP,8,sap_flux,7.0703,0.2372,0.0253
23088766,CDIPS,7,PCA1,5.1805,0.1317,0.0239
23088766,CDIPS,7,PCA2,5.3181,0.0247,0.0238
23088766,CDIPS,7,PCA2,3.4338,0.0302,0.0238
23088766,CDIPS,8,PCA1,0.6811,0.03,0.0262
23088766,CDIPS,8,PCA1,5.4831,0.0411,0.0262
23088766,CDIPS,8,PCA2,3.4377,0.0512,0.0297
23088766,CDIPS,8,PCA2,7.887,0.0737,0.0297
23088766,CDIPS,8,PCA2,5.3465,0.1644,0.0297
23088766,CDIPS,8,PCA3,3.0753,0.0339,0.0334
23088766,CDIPS,8,PCA3,2.4607,0.0355,0.0334
23088766,CDIPS,8,PCA3,6.3126,0.0733,0.0334
23088766,PATHOS,7,ap1_flux_cor,3.0943,0.0306,0.0236
23088766,PATHOS,7,ap1_flux_cor,4.0935,0.0732,0.0236
23088766,PATHOS,7,ap1_flux_cor,5.067,0.1301,0.0236
23088766,PATHOS,7,ap1_flux_cor,10.1869,0.6821,0.0236
23088766,PATHOS,7,ap2_flux_cor,5.1451,0.1215,0.0268
23088766,PATHOS,7,ap2_flux_cor,10.4345,0.5057,0.0268
23088766,PATHOS,7,ap3_flux_cor,4.1272,0.0306,0.0222
23088766,PATHOS,7,ap3_flux_cor,3.133,0.0307,0.0222
23088766,PATHOS,7,ap3_flux_cor,5.1627,0.0638,0.0222
23088766,PATHOS,7,ap3_flux_cor,10.3625,0.254,0.0222
23088766,PATHOS,7,psf_flux_cor,5.1895,0.0928,0.0251
23088766,PATHOS,7,psf_flux_cor,42.3626,0.1112,0.0251
23088766,PATHOS,7,psf_flux_cor,10.849,0.7276,0.0251
23088766,PATHOS,8,ap1_flux_cor,5.4731,0.1423,0.0359
23088766,PATHOS,8,ap1_flux_cor,24.05,0.5011,0.0359
23088766,PATHOS,8,ap1_flux_cor,10.2215,0.5665,0.0359
23088766,PATHOS,8,ap2_flux_cor,8.7866,0.3663,0.0331
23088766,PATHOS,8,ap2_flux_cor,30.3714,0.5505,0.0331
23088766,PATHOS,8,ap3_flux_cor,3.862,0.0445,0.0342
23088766,PATHOS,8,ap3_flux_cor,8.5612,0.1974,0.0342
23088766,PATHOS,8,ap3_flux_cor,34.9668,0.8251,0.0342
23088766,PATHOS,8,psf_flux_cor,6.0096,0.1632,0.0348
23088766,PATHOS,8,psf_flux_cor,19.5187,0.4246,0.0348
23088766,PATHOS,8,psf_flux_cor,9.1897,0.4395,0.0348
23089167,CDIPS,7,PCA1,1.9003,0.0273,0.0227
23089167,CDIPS,7,PCA1,4.2379,0.0408,0.0227
23089167,CDIPS,7,PCA1,3.0975,0.1714,0.0227
23089167,CDIPS,7,PCA1,2.6013,0.8443,0.0227
23089167,CDIPS,7,PCA2,1.9064,0.0312,0.0258
23089167,CDIPS,7,PCA2,3.1007,0.1935,0.0258
23089167,CDIPS,7,PCA2,2.6013,0.8456,0.0258
23089167,CDIPS,7,PCA3,1.9185,0.0296,0.0236
23089167,CDIPS,7,PCA3,4.2438,0.0473,0.0236
23089167,CDIPS,7,PCA3,3.0847,0.1616,0.0236
23089167,CDIPS,7,PCA3,2.6036,0.7861,0.0236
23089167,CDIPS,7,TFA1,4.1329,0.0359,0.0233
23089167,CDIPS,7,TFA1,2.5901,0.4046,0.0233
23089167,CDIPS,7,TFA2,3.133,0.0777,0.0314
23089167,CDIPS,7,TFA2,2.6081,0.3405,0.0314
23089167,CDIPS,7,TFA3,1.2933,0.0435,0.0236
23089167,CDIPS,7,TFA3,2.6058,0.1592,0.0236
23089167,PATHOS,7,ap1_flux_cor,1.2989,0.0241,0.0239
23089167,PATHOS,7,ap1_flux_cor,4.1443,0.0385,0.0239
23089167,PATHOS,7,ap1_flux_cor,12.5745,0.0654,0.0239
23089167,PATHOS,7,ap1_flux_cor,2.6013,0.858,0.0239
23089167,PATHOS,7,ap2_flux_cor,4.1673,0.0283,0.0246
23089167,PATHOS,7,ap2_flux_cor,2.6036,0.8846,0.0246
23089167,PATHOS,7,ap3_flux_cor,15.3344,0.0372,0.0241
23089167,PATHOS,7,ap3_flux_cor,2.6058,0.8014,0.0241
23089167,PATHOS,7,psf_flux_cor,6.4205,0.0238,0.0223
23089167,PATHOS,7,psf_flux_cor,4.1673,0.032,0.0223
23089167,PATHOS,7,psf_flux_cor,2.6036,0.9218,0.0223
23089167,QLP,7,sap_flux,1.9015,0.0308,0.0252
23089167,QLP,7,sap_flux,6.3126,0.0522,0.0252
23089167,QLP,7,sap_flux,13.7863,0.1975,0.0252
23089167,QLP,7,sap_flux,2.6013,0.6517,0.0252
23089167,QLP,8,sap_flux,1.024,0.0315,0.0279
23089167,QLP,8,sap_flux,1.1009,0.0376,0.0279
23089167,QLP,8,sap_flux,1.9535,0.0382,0.0279
23089167,QLP,8,sap_flux,1.6275,0.0437,0.0279
23089167,QLP,8,sap_flux,1.3294,0.0444,0.0279
23089167,QLP,8,sap_flux,3.0975,0.0502,0.0279
23089167,QLP,8,sap_flux,1.4807,0.0523,0.0279
23089167,QLP,8,sap_flux,4.4056,0.1426,0.0279
23089167,QLP,8,sap_flux,2.2108,0.1478,0.0279
23089167,QLP,8,sap_flux,6.1955,0.1544,0.0279
23089167,QLP,8,sap_flux,16.7914,0.3737,0.0279
23089332,CDIPS,7,PCA1,0.5296,0.0245,0.0242
23089332,CDIPS,7,PCA1,0.8494,0.0301,0.0242
23089332,CDIPS,7,PCA1,0.5475,0.0311,0.0242
23089332,CDIPS,7,PCA1,2.7068,0.051,0.0242
23089332,CDIPS,7,PCA1,1.2384,0.0568,0.0242
23089332,CDIPS,7,PCA1,0.9919,0.0733,0.0242
23089332,CDIPS,7,PCA1,1.0461,0.1173,0.0242
23089332,CDIPS,7,PCA1,1.1489,0.2501,0.0242
23089332,CDIPS,7,PCA2,0.5469,0.0237,0.0213
23089332,CDIPS,7,PCA2,0.5293,0.0249,0.0213
23089332,CDIPS,7,PCA2,1.7799,0.0255,0.0213
23089332,CDIPS,7,PCA2,2.8106,0.0499,0.0213
23089332,CDIPS,7,PCA2,1.2364,0.0693,0.0213
23089332,CDIPS,7,PCA2,0.9932,0.0952,0.0213
23089332,CDIPS,7,PCA2,1.0476,0.119,0.0213
23089332,CDIPS,7,PCA2,1.1507,0.2894,0.0213
23089332,CDIPS,7,PCA3,2.1851,0.033,0.0255
23089332,CDIPS,7,PCA3,2.7975,0.0537,0.0255
23089332,CDIPS,7,PCA3,1.2364,0.066,0.0255
23089332,CDIPS,7,PCA3,0.9932,0.0837,0.0255
23089332,CDIPS,7,PCA3,1.0472,0.0883,0.0255
23089332,CDIPS,7,PCA3,1.1511,0.2677,0.0255
23089332,CDIPS,7,TFA1,0.5471,0.0309,0.024
23089332,CDIPS,7,TFA1,0.9942,0.0576,0.024
23089332,CDIPS,7,TFA1,1.2405,0.064,0.024
23089332,CDIPS,7,TFA1,1.0483,0.0822,0.024
23089332,CDIPS,7,TFA1,1.1489,0.2141,0.024
23089332,CDIPS,7,TFA2,0.5463,0.0265,0.0225
23089332,CDIPS,7,TFA2,0.5297,0.0278,0.0225
23089332,CDIPS,7,TFA2,1.2379,0.0556,0.0225
23089332,CDIPS,7,TFA2,0.9922,0.057,0.0225
23089332,CDIPS,7,TFA2,1.0468,0.1026,0.0225
23089332,CDIPS,7,TFA2,1.1529,0.1973,0.0225
23089332,CDIPS,7,TFA3,0.5293,0.0243,0.022
23089332,CDIPS,7,TFA3,1.2359,0.0249,0.022
23089332,CDIPS,7,TFA3,1.0494,0.0614,0.022
23089332,CDIPS,7,TFA3,0.9942,0.0697,0.022
23089332,CDIPS,7,TFA3,1.1463,0.1436,0.022
23089332,PATHOS,7,ap1_flux_cor,1.0501,0.0266,0.0241
23089332,PATHOS,7,ap1_flux_cor,1.7287,0.0315,0.0241
23089332,PATHOS,7,ap1_flux_cor,3.6463,0.064,0.0241
23089332,PATHOS,7,ap1_flux_cor,1.1467,0.0731,0.0241
23089332,PATHOS,7,ap1_flux_cor,5.4139,0.2427,0.0241
23089332,PATHOS,7,ap1_flux_cor,27.332,0.3892,0.0241
23089332,PATHOS,7,ap2_flux_cor,0.9935,0.0442,0.0263
23089332,PATHOS,7,ap2_flux_cor,1.2364,0.0526,0.0263
23089332,PATHOS,7,ap2_flux_cor,1.0483,0.0677,0.0263
23089332,PATHOS,7,ap2_flux_cor,1.1533,0.177,0.0263
23089332,PATHOS,7,ap2_flux_cor,30.3714,0.397,0.0263
23089332,PATHOS,7,ap3_flux_cor,0.9932,0.036,0.0242
23089332,PATHOS,7,ap3_flux_cor,1.2333,0.048,0.0242
23089332,PATHOS,7,ap3_flux_cor,1.0483,0.0621,0.0242
23089332,PATHOS,7,ap3_flux_cor,9.6317,0.0737,0.0242
23089332,PATHOS,7,ap3_flux_cor,1.1498,0.1369,0.0242
23089332,PATHOS,7,ap3_flux_cor,30.3714,0.4128,0.0242
23089332,PATHOS,7,psf_flux_cor,5.9976,0.034,0.0257
23089332,PATHOS,7,psf_flux_cor,0.9925,0.0468,0.0257
23089332,PATHOS,7,psf_flux_cor,1.241,0.0553,0.0257
23089332,PATHOS,7,psf_flux_cor,1.0465,0.0889,0.0257
23089332,PATHOS,7,psf_flux_cor,1.1493,0.1589,0.0257
23089332,PATHOS,7,psf_flux_cor,14.8787,0.3458,0.0257
23089332,QLP,7,sap_flux,0.5471,0.0283,0.0246
23089332,QLP,7,sap_flux,0.5299,0.0289,0.0246
23089332,QLP,7,sap_flux,0.9929,0.0529,0.0246
23089332,QLP,7,sap_flux,1.2415,0.0702,0.0246
23089332,QLP,7,sap_flux,1.0476,0.0979,0.0246
23089332,QLP,7,sap_flux,1.1485,0.1852,0.0246
23089332,QLP,7,sap_flux,15.0276,0.2325,0.0246
23090198,CDIPS,7,PCA1,4.9501,0.0839,0.0257
23090198,CDIPS,7,PCA1,3.1494,0.1002,0.0257
23090198,CDIPS,7,PCA1,2.2624,0.1095,0.0257
23090198,CDIPS,7,PCA1,3.8422,0.4879,0.0257
23090198,CDIPS,7,PCA2,2.5184,0.026,0.0249
23090198,CDIPS,7,PCA2,1.9963,0.034,0.0249
23090198,CDIPS,7,PCA2,1.7478,0.0406,0.0249
23090198,CDIPS,7,PCA2,2.2338,0.0652,0.0249
23090198,CDIPS,7,PCA2,3.1071,0.0797,0.0249
23090198,CDIPS,7,PCA2,3.8129,0.362,0.0249
23090198,CDIPS,7,PCA3,1.7417,0.0429,0.024
23090198,CDIPS,7,PCA3,2.2744,0.0581,0.024
23090198,CDIPS,7,PCA3,3.1929,0.12,0.024
23090198,CDIPS,7,PCA3,3.897,0.218,0.024
23090198,CDIPS,7,TFA1,3.8275,0.0708,0.0233
23090198,CDIPS,7,TFA1,2.2744,0.0732,0.0233
23090198,CDIPS,7,TFA2,2.003,0.03,0.0256
23090198,CDIPS,7,TFA2,2.2472,0.0383,0.0256
23090198,CDIPS,7,TFA2,3.7746,0.0488,0.0256
23090198,CDIPS,7,TFA3,3.8129,0.0471,0.0247
23090198,PATHOS,7,ap1_flux_cor,6.5181,0.0341,0.0245
23090198,PATHOS,7,ap1_flux_cor,2.259,0.0645,0.0245
23090198,PATHOS,7,ap1_flux_cor,3.1039,0.1199,0.0245
23090198,PATHOS,7,ap1_flux_cor,12.2166,0.137,0.0245
23090198,PATHOS,7,ap1_flux_cor,3.7699,0.3195,0.0245
23090198,PATHOS,7,ap2_flux_cor,26.1428,0.0449,0.0227
23090198,PATHOS,7,ap2_flux_cor,2.2472,0.0485,0.0227
23090198,PATHOS,7,ap2_flux_cor,8.635,0.0782,0.0227
23090198,PATHOS,7,ap2_flux_cor,3.1167,0.0868,0.0227
23090198,PATHOS,7,ap2_flux_cor,3.8033,0.3704,0.0227
23090198,PATHOS,7,ap3_flux_cor,1.9015,0.0244,0.022
23090198,PATHOS,7,ap3_flux_cor,2.2505,0.0427,0.022
23090198,PATHOS,7,ap3_flux_cor,3.1167,0.0718,0.022
23090198,PATHOS,7,ap3_flux_cor,8.0132,0.0875,0.022
23090198,PATHOS,7,ap3_flux_cor,3.7841,0.2463,0.022
23090198,PATHOS,7,psf_flux_cor,1.8932,0.0314,0.0243
23090198,PATHOS,7,psf_flux_cor,12.9541,0.0566,0.0243
23090198,PATHOS,7,psf_flux_cor,2.2692,0.0641,0.0243
23090198,PATHOS,7,psf_flux_cor,3.1167,0.1275,0.0243
23090198,PATHOS,7,psf_flux_cor,3.7937,0.5292,0.0243
23090478,CDIPS,7,PCA1,3.539,0.0552,0.0214
23090478,CDIPS,7,PCA1,1.7367,0.0596,0.0214
23090478,CDIPS,7,PCA1,2.3273,0.708,0.0214
23090478,CDIPS,7,PCA2,3.4456,0.0399,0.0244
23090478,CDIPS,7,PCA2,1.7397,0.0671,0.0244
23090478,CDIPS,7,PCA2,2.3291,0.686,0.0244
23090478,CDIPS,7,PCA3,0.3175,0.0266,0.0262
23090478,CDIPS,7,PCA3,0.6334,0.0317,0.0262
23090478,CDIPS,7,PCA3,3.539,0.0317,0.0262
23090478,CDIPS,7,PCA3,0.3227,0.0366,0.0262
23090478,CDIPS,7,PCA3,1.7498,0.0636,0.0262
23090478,CDIPS,7,PCA3,2.3345,0.5251,0.0262
23090478,CDIPS,7,TFA1,1.7367,0.0544,0.0262
23090478,CDIPS,7,TFA1,2.3183,0.2822,0.0262
23090478,CDIPS,7,TFA2,0.8865,0.0298,0.0233
23090478,CDIPS,7,TFA2,1.7468,0.0438,0.0233
23090478,CDIPS,7,TFA2,2.3309,0.3052,0.0233
23090478,CDIPS,7,TFA3,0.6372,0.0255,0.0236
23090478,CDIPS,7,TFA3,1.7519,0.0301,0.0236
23090478,CDIPS,7,TFA3,0.3227,0.0359,0.0236
23090478,CDIPS,7,TFA3,0.3176,0.0365,0.0236
23090478,CDIPS,7,TFA3,2.3345,0.1974,0.0236
23090478,PATHOS,7,ap1_flux_cor,2.6309,0.0247,0.0236
