target_name,provenance_name,flux_cols,sequence_number,obs_id,productFilename,author,fund_periods,fund_powers,sig_periods,sig_powers,sec_periods,sec_powers,thresholds,tics,num_sig_peaks,harm_types,clean60,clean30,clean10,clean,half,dbl,period_short,power_short,SpotEvol,MultiProt,Blended,Q,Q2,Q3,Select,Notes,Gaia issue
44999952,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317681678714511232-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317681678714511232-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3077,0.2501,0.3077,0.2501,0.3025,0.0649,0.028966,44999952,2,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,m,n,y,0,2,2,y,,
44999952,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317681678714511232-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317681678714511232-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3078,0.1518,0.3078,0.1518,0.7382,0.0488,0.031467,44999952,2,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
44999952,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317681678714511232-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317681678714511232-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3078,0.0509,0.3078,0.0509,0.7387,0.0326,0.030359,44999952,1,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
44999952,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317681678714511232-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317681678714511232-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3078,0.1991,0.3078,0.1991,0.313,0.059,0.030424,44999952,2,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
44999952,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317681678714511232-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317681678714511232-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3076,0.1069,0.3076,0.1069,0.3025,0.0333,0.03166,44999952,1,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
44999952,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317681678714511232-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317681678714511232-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3078,0.0417,0.3078,0.0417,-9999,-9999,0.034141,44999952,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
45050711,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317838088544453760-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317838088544453760-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7759,0.1612,0.7759,0.1612,4.6512,0.0904,0.02757,45050711,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45050711,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317838088544453760-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317838088544453760-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7741,0.1201,0.7741,0.1201,0.8098,0.0645,0.030586,45050711,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,m,n,y,0,2,2,y,longer period probably systematics,
45050711,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317838088544453760-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317838088544453760-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,4.9016,0.1971,4.9016,0.1971,2.3695,0.179,0.029122,45050711,4,half-maybe,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,,
45050711,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317838088544453760-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317838088544453760-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7763,0.131,0.7763,0.131,0.8111,0.0434,0.027916,45050711,2,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45050711,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317838088544453760-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317838088544453760-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7751,0.0983,0.7751,0.0983,-9999,-9999,0.028914,45050711,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
45050711,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317838088544453760-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317838088544453760-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7733,0.0485,0.7733,0.0485,-9999,-9999,0.032959,45050711,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
45184491,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317797818929671808-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317797818929671808-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.6929,0.1316,0.6929,0.1316,0.7206,0.0491,0.028083,45184491,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,m,n,y,0,2,2,y,,
45184491,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317797818929671808-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317797818929671808-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.6922,0.054,0.6922,0.054,1.7799,0.0484,0.029643,45184491,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45184491,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317797818929671808-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317797818929671808-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,5.6693,0.0709,5.6693,0.0709,2.1128,0.0493,0.028348,45184491,4,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45184491,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317797818929671808-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317797818929671808-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.6897,0.0659,0.6897,0.0659,-9999,-9999,0.028843,45184491,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
45184491,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317797818929671808-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317797818929671808-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.2059,0.0238,-9999,-9999,-9999,-9999,0.030826,45184491,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45184491,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317797818929671808-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317797818929671808-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.4382,0.0269,1.4382,0.0269,-9999,-9999,0.025378,45184491,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
45402598,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317793214724700928-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317793214724700928-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.6547,0.5716,0.6547,0.5716,0.631,0.1894,0.030881,45402598,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45402598,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317793214724700928-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317793214724700928-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.6548,0.8044,0.6548,0.8044,0.6317,0.2232,0.028018,45402598,2,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,n,n,y,0,2,2,y,"better in the 2nd aperture, bright stars nearby",
45402598,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317793214724700928-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317793214724700928-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.6545,0.65,0.6545,0.65,0.6805,0.1747,0.030844,45402598,3,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45402598,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317793214724700928-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317793214724700928-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.6551,0.3612,0.6551,0.3612,0.6803,0.1049,0.026965,45402598,3,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45402598,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317793214724700928-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317793214724700928-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.6544,0.5747,0.6544,0.5747,0.6316,0.1749,0.029676,45402598,2,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45402598,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317793214724700928-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317793214724700928-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.6548,0.4797,0.6548,0.4797,0.6314,0.1688,0.030313,45402598,2,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45402925,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317797578411509120-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317797578411509120-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.4341,0.584,1.4341,0.584,1.5559,0.2561,0.02924,45402925,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,y,n,n,0,2,2,y,double period might be correct based on the end of the sector; also visible in QLP but doesn't detect the right peak,
45402925,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317797578411509120-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317797578411509120-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.4368,0.5761,1.4368,0.5761,1.5591,0.2666,0.029356,45402925,5,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45402925,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317797578411509120-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317797578411509120-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.4382,0.6304,1.4382,0.6304,1.5591,0.2383,0.028516,45402925,5,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45402925,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317797578411509120-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317797578411509120-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.432,0.3043,1.432,0.3043,1.3183,0.1273,0.0259,45402925,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45402925,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317797578411509120-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317797578411509120-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.43,0.2907,1.43,0.2907,1.5535,0.1856,0.02766,45402925,1,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45402925,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317797578411509120-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317797578411509120-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.4382,0.3487,1.4382,0.3487,1.5624,0.1429,0.029198,45402925,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45402925,QLP,sap_flux,8,hlsp_qlp_tess_ffi_s0008-0000000045402925_tess_v01_llc,hlsp_qlp_tess_ffi_s0008-0000000045402925_tess_v01_llc.fits,QLP,1.4327,0.4501,1.4327,0.4501,2.7691,0.2289,0.023782,45402925,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45404408,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317891964614977792-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317891964614977792-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7579,0.2703,0.7579,0.2703,0.7927,0.0879,0.027697,45404408,2,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,n,n,m,0,2,2,y,,
45404408,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317891964614977792-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317891964614977792-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7581,0.2316,0.7581,0.2316,0.7925,0.0857,0.029129,45404408,2,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45404408,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317891964614977792-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317891964614977792-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7589,0.082,0.7589,0.082,0.7931,0.0515,0.027912,45404408,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45404408,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317891964614977792-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317891964614977792-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7583,0.1651,0.7583,0.1651,0.7944,0.0724,0.028731,45404408,2,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45404408,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317891964614977792-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317891964614977792-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7575,0.1215,0.7575,0.1215,0.7917,0.0563,0.027807,45404408,2,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45404408,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317891964614977792-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317891964614977792-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7585,0.0392,0.7585,0.0392,-9999,-9999,0.032146,45404408,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
45407296,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317776069215504000-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317776069215504000-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2628,0.2863,0.2628,0.2863,0.2033,0.2516,0.02793,45407296,5,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,m,m,y,0,1,2,y,,
45407296,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317776069215504000-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317776069215504000-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2628,0.2395,0.2628,0.2395,0.2032,0.22,0.033672,45407296,4,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45407296,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317776069215504000-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317776069215504000-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2628,0.1264,0.2628,0.1264,0.2032,0.1136,0.029844,45407296,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45407296,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317776069215504000-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317776069215504000-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2032,0.2089,0.2032,0.2089,0.2628,0.2074,0.031055,45407296,4,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45407296,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317776069215504000-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317776069215504000-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2628,0.197,0.2628,0.197,0.2033,0.1846,0.028449,45407296,4,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45407296,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317776069215504000-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317776069215504000-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2627,0.1088,0.2627,0.1088,0.2032,0.0941,0.027314,45407296,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45781130,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317059771754582784-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317059771754582784-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.0763,0.6272,2.0763,0.6272,2.362,0.2402,0.029433,45781130,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,m,n,y,0,2,2,y,also in QLP but systematics dominated,
45781130,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317059771754582784-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317059771754582784-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.0678,0.594,2.0678,0.594,1.8546,0.2111,0.030444,45781130,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45781130,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317059771754582784-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317059771754582784-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.0706,0.4248,2.0706,0.4248,1.8661,0.1939,0.028962,45781130,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45781130,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317059771754582784-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317059771754582784-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.0692,0.16,2.0692,0.16,0.4664,0.0446,0.030465,45781130,3,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45781130,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317059771754582784-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317059771754582784-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.085,0.1565,2.085,0.1565,2.3528,0.0693,0.028592,45781130,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45781130,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317059771754582784-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317059771754582784-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.0763,0.1151,2.0763,0.1151,0.4672,0.0488,0.027174,45781130,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45781130,QLP,sap_flux,8,hlsp_qlp_tess_ffi_s0008-0000000045781130_tess_v01_llc,hlsp_qlp_tess_ffi_s0008-0000000045781130_tess_v01_llc.fits,QLP,20.4487,0.3397,20.4487,0.3397,6.8761,0.3155,0.02661,45781130,5,-,FALSE,FALSE,FALSE,FALSE,0,0,6.8761,0.3155,,,,,,,,,
45975697,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005316965243808427392-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005316965243808427392-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3986,0.3119,0.3986,0.3119,0.988,0.1836,0.028176,45975697,5,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,m,m,y,1,1,2,y,longer period has a clear double dip but is more than twice the shorter period,
45975697,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005316965243808427392-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005316965243808427392-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3985,0.3074,0.3985,0.3074,0.988,0.1613,0.028725,45975697,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45975697,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005316965243808427392-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005316965243808427392-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3985,0.2024,0.3985,0.2024,0.9867,0.0973,0.02584,45975697,7,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45975697,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005316965243808427392-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005316965243808427392-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3984,0.2398,0.3984,0.2398,0.9889,0.0722,0.026197,45975697,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45975697,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005316965243808427392-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005316965243808427392-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3983,0.2132,0.3983,0.2132,0.9896,0.0746,0.026571,45975697,5,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
45975697,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005316965243808427392-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005316965243808427392-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3986,0.1498,0.3986,0.1498,0.4553,0.0706,0.02561,45975697,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
46116361,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317364680071917184-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317364680071917184-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7641,0.2844,0.7641,0.2844,0.7324,0.117,0.027686,46116361,2,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,n,n,y,0,2,2,y,,
46116361,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317364680071917184-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317364680071917184-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7647,0.2393,0.7647,0.2393,0.7328,0.1013,0.027478,46116361,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
46116361,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317364680071917184-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317364680071917184-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7645,0.0912,0.7645,0.0912,0.734,0.0467,0.028784,46116361,1,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
46116361,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317364680071917184-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317364680071917184-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7639,0.1759,0.7639,0.1759,0.7328,0.0686,0.031449,46116361,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
46116361,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317364680071917184-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317364680071917184-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7635,0.1288,0.7635,0.1288,0.7321,0.0502,0.028114,46116361,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
46116361,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005317364680071917184-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317364680071917184-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.7649,0.0458,0.7649,0.0458,-9999,-9999,0.030804,46116361,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
46223556,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005317423293481147264-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317423293481147264-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.9446,0.8073,1.9446,0.8073,2.1995,0.278,0.028294,46223556,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,n,n,m,0,2,2,y,also visible in QLP,
46223556,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005317423293481147264-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005317423293481147264-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.9459,0.8129,1.9459,0.8129,2.1979,0.3105,0.030037,46223556,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
