TMASS_ID,UKIDSS_ID,GAIAEDR3_ID,GAIADR2_G,GAIADR2_BP,GAIADR2_RP,GAIAEDR3_G,GAIAEDR3_BP,GAIAEDR3_RP,GAIADR2_PARALLAX,GAIADR2_PARALLAX_ERROR,GAIADR2_RUWE,GAIAEDR3_RA,GAIAEDR3_DEC,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMDEC,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_RUWE,GAIAEDR3_G_CORRECTED,GAIAEDR3_PARALLAX_CORRECTED,HDBscan_MemProb,HDBscan_Cluster,HDBscan_Stability,MemBool,angDist_Cantat-Gaudin,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,ra_epoch2000_Cantat-Gaudin,dec_epoch2000_Cantat-Gaudin
3745868990065550045,0,5561941004320194688,nan,nan,nan,16.995090944405803,18.614274587398157,15.774485976111105,nan,nan,nan,109.7754423835939,-38.81143362627203,3.409045011763195,0.051000614,-10.622158392360161,6.275756535374419,0.05903025,0.058806546,1.006622,16.995058,3.4488520117631953,0.737605026896513,0.0,0.3231041967901454,1.0,0.003367,109.77544429809,-38.81143452064,5561941004320194688,3.2946147490001,-10.5254618087002,6.46684949188226,,238,17.030718,2.8483944,1.0,Collinder_135,3127.9458,109.77550296987,-38.81146151851
3745868990065550157,0,5561945024409710976,nan,nan,nan,17.890199873878835,19.816043550178502,16.562220656421832,nan,nan,nan,109.7027666580214,-38.74849343508983,3.284549300834545,0.091383964,-10.745322041018945,5.606922097173115,0.1025414,0.10373453,0.9230151,17.890167,3.322163300834545,0.4500055781223227,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3836099312287252362,0,5564659512457917696,nan,nan,nan,18.48400303571269,20.08794327041963,17.18544543485958,nan,nan,nan,107.11515650973729,-39.682526273925646,3.2616239259667004,0.12121711,-9.812653727049458,6.940830423433805,0.1459013,0.1762308,0.99899435,18.48397,3.2911289259667003,0.6595081884365611,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3836081720101211038,0,5564665014314385792,nan,nan,nan,17.142750391411166,18.77126933181519,15.903153308014902,nan,nan,nan,107.34666879729788,-39.53497522385988,3.631299191966629,0.055115867,-10.06930608082294,7.268243608506466,0.06147713,0.07026599,1.0476876,17.142717,3.670456191966629,0.6902578142795367,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3836081720101214133,0,5564666423063496192,nan,nan,nan,17.14005055404136,18.76347246861532,15.923501468998122,nan,nan,nan,107.55227126085383,-39.46334834021591,3.4322707894672355,0.053765673,-10.097158434183081,6.913262855298247,0.059910882,0.06554314,0.99940825,17.140017,3.4705577894672355,0.78607741796151,0.0,0.3231041967901454,1.0,0.003277,107.5522731134,-39.46334928875,5564666423063496192,3.41084889756933,-10.2026795159728,6.7366368541692,,258,17.175491,2.8110151,1.0,Collinder_135,3114.6663,107.55232938839,-39.46337906581
3854113710796710438,0,5564680716714755584,nan,nan,nan,18.88420561701025,20.90707389063028,17.518164459740863,nan,nan,nan,107.06754119002136,-39.314466464506715,3.8998434680574228,0.16567859,-9.106802909151769,7.108696913000342,0.19617483,0.20662552,0.96725005,18.858581163439663,3.8998434680574228,0.49159743649074744,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3854096118610702584,0,5564689547167335040,nan,nan,nan,14.583961758674434,15.580695510947129,13.583692014564924,nan,nan,nan,107.24995602967473,-39.11487880813432,3.6804054057798075,0.022843506,-10.839913252483939,7.365672339234178,0.02585184,0.029779373,1.5961617,14.583929,3.7162434057798075,0.41007178083541695,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3890160100001751479,0,5564718752945563136,nan,nan,nan,17.413449215053703,19.15111725770962,16.07602747085537,nan,nan,nan,106.63669568387994,-39.298217311333524,3.9691801010945627,0.08898175,-9.755729549731404,7.045301614033806,0.095391355,0.12451674,1.1657916,17.413416,4.010590101094563,0.5664855622399889,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3872128109306192330,0,5564726174648593664,nan,nan,nan,16.346345215168313,17.814023471956872,15.157607555393822,nan,nan,nan,106.9197961479033,-39.307533317472654,3.6425656216608857,0.041021332,-10.041959773291975,7.467150979040951,0.047776263,0.04815052,0.9634198,16.346312,3.682010621660886,0.5977644378815185,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3890124915629673672,0,5564752528567668224,nan,nan,nan,16.61429353605898,18.242761890762416,15.368218296998545,nan,nan,nan,106.90872250431562,-38.953641810144354,3.542919303225413,0.04995206,-9.836230269130303,6.7543613135976495,0.051812574,0.058345374,1.1660136,16.61426,3.585003303225413,0.9731828086947022,0.0,0.3231041967901454,1.0,0.013016,106.90872424118,-38.95364276023,5564752528567668224,3.43610077888061,-10.3772688815199,6.10634010066241,,220,16.646069,2.9041471,0.8,Collinder_135,3234.5525,106.90877872025,-38.95367182951
