TIC,provenance_name,sequence_number,flux_cols,period,power,threshold
45050711,CDIPS,8,PCA1,0.7759,0.1612,0.0276
45050711,CDIPS,8,PCA2,1.8143,0.0364,0.0306
45050711,CDIPS,8,PCA2,2.0287,0.0447,0.0306
45050711,CDIPS,8,PCA2,3.6069,0.0479,0.0306
45050711,CDIPS,8,PCA2,2.4017,0.0582,0.0306
45050711,CDIPS,8,PCA2,4.5803,0.0634,0.0306
45050711,CDIPS,8,PCA2,0.8098,0.0645,0.0306
45050711,CDIPS,8,PCA2,0.7741,0.1201,0.0306
45050711,CDIPS,8,PCA3,0.7721,0.0429,0.0291
45050711,CDIPS,8,PCA3,2.7615,0.0534,0.0291
45050711,CDIPS,8,PCA3,2.0864,0.0647,0.0291
45050711,CDIPS,8,PCA3,6.7373,0.1385,0.0291
45050711,CDIPS,8,PCA3,2.3695,0.179,0.0291
45050711,CDIPS,8,PCA3,4.9016,0.1971,0.0291
45050711,CDIPS,8,TFA1,0.744,0.0375,0.0279
45050711,CDIPS,8,TFA1,0.8111,0.0434,0.0279
45050711,CDIPS,8,TFA1,0.7763,0.131,0.0279
45050711,CDIPS,8,TFA2,0.7751,0.0983,0.0289
45050711,CDIPS,8,TFA3,0.7733,0.0485,0.033
45050711,PATHOS,8,ap1_flux_cor,2.0952,0.0326,0.031
45050711,PATHOS,8,ap1_flux_cor,1.6879,0.0436,0.031
45050711,PATHOS,8,ap1_flux_cor,2.6309,0.0508,0.031
45050711,PATHOS,8,ap1_flux_cor,1.865,0.0765,0.031
45050711,PATHOS,8,ap1_flux_cor,3.6552,0.0806,0.031
45050711,PATHOS,8,ap1_flux_cor,3.0596,0.1208,0.031
45050711,PATHOS,8,ap1_flux_cor,5.8573,0.2717,0.031
45050711,PATHOS,8,ap1_flux_cor,9.5097,0.4583,0.031
45050711,PATHOS,8,ap1_flux_cor,20.3105,0.555,0.031
45050711,PATHOS,8,ap2_flux_cor,2.7845,0.0474,0.0378
45050711,PATHOS,8,ap2_flux_cor,0.7751,0.0548,0.0378
45050711,PATHOS,8,ap2_flux_cor,17.4751,0.1343,0.0378
45050711,PATHOS,8,ap2_flux_cor,6.8761,0.2098,0.0378
45050711,PATHOS,8,ap2_flux_cor,3.7652,0.2171,0.0378
45050711,PATHOS,8,ap2_flux_cor,4.8307,0.5771,0.0378
45050711,PATHOS,8,ap3_flux_cor,3.7002,0.0942,0.039
45050711,PATHOS,8,ap3_flux_cor,10.6566,0.2015,0.039
45050711,PATHOS,8,ap3_flux_cor,6.8604,0.2642,0.039
45050711,PATHOS,8,ap3_flux_cor,22.2675,0.3762,0.039
45050711,PATHOS,8,ap3_flux_cor,4.8541,0.4932,0.039
45050711,PATHOS,8,psf_flux_cor,5.9501,0.2795,0.0338
45050711,PATHOS,8,psf_flux_cor,10.849,0.3792,0.0338
45050711,PATHOS,8,psf_flux_cor,19.9067,0.4068,0.0338
45184491,CDIPS,8,PCA1,2.2607,0.0324,0.0281
45184491,CDIPS,8,PCA1,0.6666,0.0356,0.0281
45184491,CDIPS,8,PCA1,1.462,0.0418,0.0281
45184491,CDIPS,8,PCA1,0.7206,0.0491,0.0281
45184491,CDIPS,8,PCA1,0.6929,0.1316,0.0281
45184491,CDIPS,8,PCA2,1.956,0.034,0.0296
45184491,CDIPS,8,PCA2,1.0749,0.0386,0.0296
45184491,CDIPS,8,PCA2,1.2661,0.0436,0.0296
45184491,CDIPS,8,PCA2,3.4027,0.0439,0.0296
45184491,CDIPS,8,PCA2,1.135,0.0463,0.0296
45184491,CDIPS,8,PCA2,1.7799,0.0484,0.0296
45184491,CDIPS,8,PCA2,0.6922,0.054,0.0296
45184491,CDIPS,8,PCA3,1.5423,0.0319,0.0283
45184491,CDIPS,8,PCA3,2.3418,0.0333,0.0283
45184491,CDIPS,8,PCA3,1.4348,0.0476,0.0283
45184491,CDIPS,8,PCA3,2.1128,0.0493,0.0283
45184491,CDIPS,8,PCA3,5.6693,0.0709,0.0283
45184491,CDIPS,8,TFA1,0.6897,0.0659,0.0288
45184491,CDIPS,8,TFA3,1.4382,0.0269,0.0254
45402598,CDIPS,8,PCA1,0.4907,0.0618,0.0309
45402598,CDIPS,8,PCA1,0.6808,0.1553,0.0309
45402598,CDIPS,8,PCA1,0.631,0.1894,0.0309
45402598,CDIPS,8,PCA1,0.6547,0.5716,0.0309
45402598,CDIPS,8,PCA2,0.68,0.2142,0.028
45402598,CDIPS,8,PCA2,0.6317,0.2232,0.028
45402598,CDIPS,8,PCA2,0.6548,0.8044,0.028
45402598,CDIPS,8,PCA3,0.6,0.0354,0.0308
45402598,CDIPS,8,PCA3,0.6316,0.148,0.0308
45402598,CDIPS,8,PCA3,0.6805,0.1747,0.0308
45402598,CDIPS,8,PCA3,0.6545,0.65,0.0308
45402598,CDIPS,8,TFA1,0.49,0.0406,0.027
45402598,CDIPS,8,TFA1,0.6314,0.0978,0.027
45402598,CDIPS,8,TFA1,0.6803,0.1049,0.027
45402598,CDIPS,8,TFA1,0.6551,0.3612,0.027
45402598,CDIPS,8,TFA2,0.6796,0.1411,0.0297
45402598,CDIPS,8,TFA2,0.6316,0.1749,0.0297
45402598,CDIPS,8,TFA2,0.6544,0.5747,0.0297
45402598,CDIPS,8,TFA3,0.6808,0.1054,0.0303
45402598,CDIPS,8,TFA3,0.6314,0.1688,0.0303
45402598,CDIPS,8,TFA3,0.6548,0.4797,0.0303
45402598,PATHOS,8,ap1_flux_cor,0.6806,0.0461,0.0353
45402598,PATHOS,8,ap1_flux_cor,0.6305,0.0653,0.0353
45402598,PATHOS,8,ap1_flux_cor,0.655,0.1521,0.0353
45402598,PATHOS,8,ap1_flux_cor,10.81,0.2798,0.0353
45402598,PATHOS,8,ap1_flux_cor,28.0989,0.7949,0.0353
45402598,PATHOS,8,ap2_flux_cor,2.6058,0.0371,0.0345
45402598,PATHOS,8,ap2_flux_cor,1.2922,0.0415,0.0345
45402598,PATHOS,8,ap2_flux_cor,0.6309,0.115,0.0345
45402598,PATHOS,8,ap2_flux_cor,0.6803,0.1239,0.0345
45402598,PATHOS,8,ap2_flux_cor,0.6548,0.3284,0.0345
45402598,PATHOS,8,ap2_flux_cor,12.1671,0.447,0.0345
45402598,PATHOS,8,ap3_flux_cor,4.2619,0.0392,0.0326
45402598,PATHOS,8,ap3_flux_cor,0.6547,0.0484,0.0326
45402598,PATHOS,8,ap3_flux_cor,10.849,0.5329,0.0326
45402598,PATHOS,8,ap3_flux_cor,29.4774,0.8581,0.0326
45402598,PATHOS,8,psf_flux_cor,0.6805,0.039,0.0359
45402598,PATHOS,8,psf_flux_cor,0.6306,0.0468,0.0359
45402598,PATHOS,8,psf_flux_cor,0.655,0.1221,0.0359
45402598,PATHOS,8,psf_flux_cor,11.2978,0.3877,0.0359
45402598,PATHOS,8,psf_flux_cor,33.787,0.8374,0.0359
45402925,CDIPS,8,PCA1,3.1862,0.054,0.0292
45402925,CDIPS,8,PCA1,2.0981,0.102,0.0292
45402925,CDIPS,8,PCA1,2.7141,0.1132,0.0292
45402925,CDIPS,8,PCA1,2.3751,0.1531,0.0292
45402925,CDIPS,8,PCA1,1.3282,0.1581,0.0292
45402925,CDIPS,8,PCA1,1.5559,0.2561,0.0292
45402925,CDIPS,8,PCA1,1.4341,0.584,0.0292
45402925,CDIPS,8,PCA2,2.7514,0.1011,0.0294
45402925,CDIPS,8,PCA2,2.1263,0.1041,0.0294
45402925,CDIPS,8,PCA2,2.3921,0.1686,0.0294
45402925,CDIPS,8,PCA2,1.3306,0.1874,0.0294
45402925,CDIPS,8,PCA2,1.5591,0.2666,0.0294
45402925,CDIPS,8,PCA2,1.4368,0.5761,0.0294
45402925,CDIPS,8,PCA3,2.104,0.0671,0.0285
45402925,CDIPS,8,PCA3,2.6683,0.0674,0.0285
45402925,CDIPS,8,PCA3,2.3528,0.1098,0.0285
45402925,CDIPS,8,PCA3,1.3306,0.2118,0.0285
45402925,CDIPS,8,PCA3,1.5591,0.2383,0.0285
45402925,CDIPS,8,PCA3,1.4382,0.6304,0.0285
45402925,CDIPS,8,TFA1,2.0937,0.0272,0.0259
45402925,CDIPS,8,TFA1,1.196,0.03,0.0259
45402925,CDIPS,8,TFA1,1.5543,0.093,0.0259
45402925,CDIPS,8,TFA1,1.3183,0.1273,0.0259
45402925,CDIPS,8,TFA1,1.432,0.3043,0.0259
45402925,CDIPS,8,TFA2,1.5535,0.1856,0.0277
45402925,CDIPS,8,TFA2,1.43,0.2907,0.0277
45402925,CDIPS,8,TFA3,2.3751,0.0294,0.0292
45402925,CDIPS,8,TFA3,1.3311,0.1021,0.0292
45402925,CDIPS,8,TFA3,1.5624,0.1429,0.0292
45402925,CDIPS,8,TFA3,1.4382,0.3487,0.0292
45402925,QLP,8,sap_flux,1.8801,0.024,0.0238
45402925,QLP,8,sap_flux,14.2439,0.0343,0.0238
45402925,QLP,8,sap_flux,7.1887,0.0511,0.0238
45402925,QLP,8,sap_flux,2.423,0.0965,0.0238
45402925,QLP,8,sap_flux,3.1761,0.2205,0.0238
45402925,QLP,8,sap_flux,2.7691,0.2289,0.0238
45402925,QLP,8,sap_flux,1.4327,0.4501,0.0238
45404408,CDIPS,8,PCA1,0.7269,0.0758,0.0277
45404408,CDIPS,8,PCA1,0.7927,0.0879,0.0277
45404408,CDIPS,8,PCA1,0.7579,0.2703,0.0277
45404408,CDIPS,8,PCA2,0.7262,0.057,0.0291
45404408,CDIPS,8,PCA2,0.7925,0.0857,0.0291
45404408,CDIPS,8,PCA2,0.7581,0.2316,0.0291
45404408,CDIPS,8,PCA3,0.7241,0.0299,0.0279
45404408,CDIPS,8,PCA3,0.7931,0.0515,0.0279
45404408,CDIPS,8,PCA3,0.7589,0.082,0.0279
45404408,CDIPS,8,TFA1,0.7273,0.0474,0.0287
45404408,CDIPS,8,TFA1,0.7944,0.0724,0.0287
45404408,CDIPS,8,TFA1,0.7583,0.1651,0.0287
45404408,CDIPS,8,TFA2,0.7252,0.035,0.0278
45404408,CDIPS,8,TFA2,0.7917,0.0563,0.0278
45404408,CDIPS,8,TFA2,0.7575,0.1215,0.0278
45404408,CDIPS,8,TFA3,0.7585,0.0392,0.0321
45404408,PATHOS,8,ap1_flux_cor,0.7921,0.0661,0.0362
45404408,PATHOS,8,ap1_flux_cor,0.7269,0.071,0.0362
45404408,PATHOS,8,ap1_flux_cor,8.301,0.0838,0.0362
45404408,PATHOS,8,ap1_flux_cor,0.7579,0.2189,0.0362
45404408,PATHOS,8,ap1_flux_cor,26.8436,0.2683,0.0362
45404408,PATHOS,8,ap2_flux_cor,0.757,0.0464,0.0371
45404408,PATHOS,8,ap2_flux_cor,9.1617,0.1912,0.0371
45404408,PATHOS,8,ap2_flux_cor,24.8456,0.6873,0.0371
45404408,PATHOS,8,psf_flux_cor,0.7266,0.0518,0.0373
45404408,PATHOS,8,psf_flux_cor,0.7921,0.0631,0.0373
45404408,PATHOS,8,psf_flux_cor,8.9435,0.1429,0.0373
45404408,PATHOS,8,psf_flux_cor,0.7577,0.1751,0.0373
45404408,PATHOS,8,psf_flux_cor,24.05,0.3907,0.0373
45407296,CDIPS,8,PCA1,0.1314,0.03,0.0279
45407296,CDIPS,8,PCA1,0.2589,0.0668,0.0279
45407296,CDIPS,8,PCA1,0.2667,0.0835,0.0279
45407296,CDIPS,8,PCA1,0.2056,0.094,0.0279
45407296,CDIPS,8,PCA1,0.2033,0.2516,0.0279
45407296,CDIPS,8,PCA1,0.2628,0.2863,0.0279
45407296,CDIPS,8,PCA2,0.2589,0.051,0.0337
45407296,CDIPS,8,PCA2,0.2668,0.0673,0.0337
45407296,CDIPS,8,PCA2,0.2056,0.0822,0.0337
45407296,CDIPS,8,PCA2,0.2032,0.22,0.0337
45407296,CDIPS,8,PCA2,0.2628,0.2395,0.0337
45407296,CDIPS,8,PCA3,0.2666,0.042,0.0298
45407296,CDIPS,8,PCA3,0.2056,0.0513,0.0298
45407296,CDIPS,8,PCA3,0.2032,0.1136,0.0298
45407296,CDIPS,8,PCA3,0.2628,0.1264,0.0298
45407296,CDIPS,8,TFA1,0.1313,0.0334,0.0311
45407296,CDIPS,8,TFA1,0.2666,0.0694,0.0311
45407296,CDIPS,8,TFA1,0.2056,0.0752,0.0311
45407296,CDIPS,8,TFA1,0.2628,0.2074,0.0311
45407296,CDIPS,8,TFA1,0.2032,0.2089,0.0311
45407296,CDIPS,8,TFA2,0.201,0.043,0.0284
45407296,CDIPS,8,TFA2,0.2668,0.063,0.0284
45407296,CDIPS,8,TFA2,0.2056,0.0727,0.0284
45407296,CDIPS,8,TFA2,0.2033,0.1846,0.0284
45407296,CDIPS,8,TFA2,0.2628,0.197,0.0284
45407296,CDIPS,8,TFA3,0.2056,0.0338,0.0273
45407296,CDIPS,8,TFA3,0.2666,0.0454,0.0273
45407296,CDIPS,8,TFA3,0.2032,0.0941,0.0273
45407296,CDIPS,8,TFA3,0.2627,0.1088,0.0273
45781130,CDIPS,8,PCA1,0.9867,0.0306,0.0294
45781130,CDIPS,8,PCA1,0.4672,0.039,0.0294
45781130,CDIPS,8,PCA1,1.0476,0.0519,0.0294
45781130,CDIPS,8,PCA1,2.9427,0.0605,0.0294
45781130,CDIPS,8,PCA1,1.865,0.2004,0.0294
45781130,CDIPS,8,PCA1,2.362,0.2402,0.0294
45781130,CDIPS,8,PCA1,2.0763,0.6272,0.0294
45781130,CDIPS,8,PCA2,1.4046,0.0317,0.0304
45781130,CDIPS,8,PCA2,1.1165,0.0328,0.0304
45781130,CDIPS,8,PCA2,0.4675,0.0536,0.0304
45781130,CDIPS,8,PCA2,1.0479,0.056,0.0304
45781130,CDIPS,8,PCA2,2.3473,0.1796,0.0304
45781130,CDIPS,8,PCA2,1.8546,0.2111,0.0304
45781130,CDIPS,8,PCA2,2.0678,0.594,0.0304
45781130,CDIPS,8,PCA3,1.0454,0.0292,0.029
45781130,CDIPS,8,PCA3,3.6866,0.0328,0.029
45781130,CDIPS,8,PCA3,0.4666,0.0336,0.029
45781130,CDIPS,8,PCA3,1.5947,0.0694,0.029
45781130,CDIPS,8,PCA3,2.3583,0.1123,0.029
45781130,CDIPS,8,PCA3,1.8661,0.1939,0.029
45781130,CDIPS,8,PCA3,2.0706,0.4248,0.029
45781130,CDIPS,8,TFA1,1.1062,0.0351,0.0305
45781130,CDIPS,8,TFA1,2.362,0.0428,0.0305
45781130,CDIPS,8,TFA1,0.4664,0.0446,0.0305
45781130,CDIPS,8,TFA1,2.0692,0.16,0.0305
45781130,CDIPS,8,TFA2,1.0457,0.0313,0.0286
45781130,CDIPS,8,TFA2,0.4669,0.0579,0.0286
45781130,CDIPS,8,TFA2,2.3528,0.0693,0.0286
45781130,CDIPS,8,TFA2,2.085,0.1565,0.0286
45781130,CDIPS,8,TFA3,1.5771,0.0299,0.0272
45781130,CDIPS,8,TFA3,1.1152,0.032,0.0272
45781130,CDIPS,8,TFA3,1.0486,0.0342,0.0272
45781130,CDIPS,8,TFA3,0.4672,0.0488,0.0272
45781130,CDIPS,8,TFA3,2.0763,0.1151,0.0272
45781130,QLP,8,sap_flux,2.3436,0.0377,0.0266
45781130,QLP,8,sap_flux,2.7339,0.067,0.0266
45781130,QLP,8,sap_flux,3.21,0.073,0.0266
45781130,QLP,8,sap_flux,2.0593,0.0938,0.0266
45781130,QLP,8,sap_flux,6.8761,0.3155,0.0266
45781130,QLP,8,sap_flux,20.4487,0.3397,0.0266
45786218,PATHOS,8,ap1_flux_cor,4.5525,0.0369,0.0359
45786218,PATHOS,8,ap1_flux_cor,1.0328,0.0657,0.0359
45786218,PATHOS,8,ap1_flux_cor,6.5039,0.1158,0.0359
45786218,PATHOS,8,ap1_flux_cor,1.0989,0.1468,0.0359
45786218,PATHOS,8,ap1_flux_cor,10.6189,0.2285,0.0359
45786218,PATHOS,8,ap1_flux_cor,22.7739,0.3597,0.0359
45786218,PATHOS,8,psf_flux_cor,1.4677,0.0596,0.0396
45786218,PATHOS,8,psf_flux_cor,2.8211,0.0602,0.0396
45786218,PATHOS,8,psf_flux_cor,1.6066,0.0613,0.0396
45786218,PATHOS,8,psf_flux_cor,16.6981,0.0662,0.0396
45786218,PATHOS,8,psf_flux_cor,1.0331,0.0752,0.0396
45786218,PATHOS,8,psf_flux_cor,3.3236,0.1059,0.0396
45786218,PATHOS,8,psf_flux_cor,6.247,0.1143,0.0396
45786218,PATHOS,8,psf_flux_cor,1.0973,0.1398,0.0396
45786510,PATHOS,8,ap1_flux_cor,7.9286,0.0908,0.0442
45786510,PATHOS,8,ap1_flux_cor,0.4789,0.1451,0.0442
45786510,PATHOS,8,ap1_flux_cor,0.4534,0.1567,0.0442
45786510,PATHOS,8,ap1_flux_cor,34.1713,0.3073,0.0442
45786510,PATHOS,8,ap1_flux_cor,0.4656,0.4381,0.0442
45786510,PATHOS,8,ap2_flux_cor,0.4786,0.1321,0.0374
45786510,PATHOS,8,ap2_flux_cor,0.4529,0.1345,0.0374
45786510,PATHOS,8,ap2_flux_cor,0.4653,0.3446,0.0374
45786510,PATHOS,8,psf_flux_cor,3.7841,0.0337,0.0305
45786510,PATHOS,8,psf_flux_cor,0.4788,0.1008,0.0305
45786510,PATHOS,8,psf_flux_cor,0.4533,0.1258,0.0305
45786510,PATHOS,8,psf_flux_cor,11.1718,0.1791,0.0305
45786510,PATHOS,8,psf_flux_cor,0.4656,0.3296,0.0305
45786510,PATHOS,8,psf_flux_cor,27.5829,0.4805,0.0305
45975697,CDIPS,8,PCA1,0.51,0.0375,0.0282
45975697,CDIPS,8,PCA1,1.0454,0.0509,0.0282
45975697,CDIPS,8,PCA1,0.199,0.0634,0.0282
45975697,CDIPS,8,PCA1,0.4955,0.0727,0.0282
45975697,CDIPS,8,PCA1,0.988,0.1836,0.0282
45975697,CDIPS,8,PCA1,0.3986,0.3119,0.0282
45975697,CDIPS,8,PCA2,0.51,0.0335,0.0287
45975697,CDIPS,8,PCA2,1.0479,0.0446,0.0287
45975697,CDIPS,8,PCA2,0.9386,0.0459,0.0287
45975697,CDIPS,8,PCA2,0.199,0.0518,0.0287
45975697,CDIPS,8,PCA2,0.4959,0.0633,0.0287
45975697,CDIPS,8,PCA2,0.988,0.1613,0.0287
45975697,CDIPS,8,PCA2,0.3985,0.3074,0.0287
45975697,CDIPS,8,PCA3,0.51,0.026,0.0258
45975697,CDIPS,8,PCA3,1.0508,0.0275,0.0258
45975697,CDIPS,8,PCA3,0.1991,0.0284,0.0258
45975697,CDIPS,8,PCA3,0.9371,0.0294,0.0258
45975697,CDIPS,8,PCA3,0.4962,0.0411,0.0258
45975697,CDIPS,8,PCA3,0.4552,0.0767,0.0258
45975697,CDIPS,8,PCA3,0.9867,0.0973,0.0258
45975697,CDIPS,8,PCA3,0.3985,0.2024,0.0258
45975697,CDIPS,8,TFA1,0.4943,0.0511,0.0262
45975697,CDIPS,8,TFA1,0.199,0.06,0.0262
45975697,CDIPS,8,TFA1,0.9889,0.0722,0.0262
45975697,CDIPS,8,TFA1,0.3984,0.2398,0.0262
45975697,CDIPS,8,TFA2,0.9365,0.0285,0.0266
45975697,CDIPS,8,TFA2,0.4951,0.0371,0.0266
45975697,CDIPS,8,TFA2,0.1988,0.0542,0.0266
45975697,CDIPS,8,TFA2,0.3896,0.0545,0.0266
45975697,CDIPS,8,TFA2,0.9896,0.0746,0.0266
45975697,CDIPS,8,TFA2,0.3983,0.2132,0.0266
45975697,CDIPS,8,TFA3,0.468,0.0261,0.0256
45975697,CDIPS,8,TFA3,0.5111,0.0261,0.0256
45975697,CDIPS,8,TFA3,0.9938,0.0398,0.0256
45975697,CDIPS,8,TFA3,0.4553,0.0706,0.0256
45975697,CDIPS,8,TFA3,0.3986,0.1498,0.0256
45975697,PATHOS,8,ap1_flux_cor,0.4958,0.0392,0.0387
45975697,PATHOS,8,ap1_flux_cor,1.0461,0.0475,0.0387
45975697,PATHOS,8,ap1_flux_cor,0.4077,0.0498,0.0387
45975697,PATHOS,8,ap1_flux_cor,6.5751,0.0513,0.0387
45975697,PATHOS,8,ap1_flux_cor,0.3898,0.0647,0.0387
45975697,PATHOS,8,ap1_flux_cor,0.9886,0.1089,0.0387
45975697,PATHOS,8,ap1_flux_cor,0.3985,0.1603,0.0387
45975697,PATHOS,8,ap1_flux_cor,10.6189,0.2517,0.0387
45975697,PATHOS,8,ap1_flux_cor,25.2635,0.462,0.0387
45975697,PATHOS,8,ap2_flux_cor,3.8178,0.0413,0.0364
45975697,PATHOS,8,ap2_flux_cor,0.39,0.0424,0.0364
45975697,PATHOS,8,ap2_flux_cor,1.0465,0.0453,0.0364
45975697,PATHOS,8,ap2_flux_cor,0.9867,0.0737,0.0364
45975697,PATHOS,8,ap2_flux_cor,0.3985,0.1012,0.0364
45975697,PATHOS,8,ap2_flux_cor,11.1304,0.1752,0.0364
45975697,PATHOS,8,ap2_flux_cor,29.191,0.5274,0.0364
45975697,PATHOS,8,ap3_flux_cor,1.0446,0.0353,0.0314
45975697,PATHOS,8,ap3_flux_cor,0.9886,0.0476,0.0314
45975697,PATHOS,8,ap3_flux_cor,11.008,0.0502,0.0314
45975697,PATHOS,8,ap3_flux_cor,0.3981,0.0828,0.0314
45975697,PATHOS,8,ap3_flux_cor,0.468,0.1023,0.0314
45975697,PATHOS,8,ap3_flux_cor,0.444,0.149,0.0314
45975697,PATHOS,8,ap3_flux_cor,27.8385,0.1502,0.0314
45975697,PATHOS,8,ap3_flux_cor,0.4558,0.3647,0.0314
45975697,PATHOS,8,psf_flux_cor,0.1989,0.0576,0.0328
45975697,PATHOS,8,psf_flux_cor,7.805,0.065,0.0328
45975697,PATHOS,8,psf_flux_cor,0.9362,0.0721,0.0328
45975697,PATHOS,8,psf_flux_cor,0.4956,0.076,0.0328
45975697,PATHOS,8,psf_flux_cor,0.4076,0.0767,0.0328
45975697,PATHOS,8,psf_flux_cor,1.0472,0.0788,0.0328
45975697,PATHOS,8,psf_flux_cor,14.0441,0.1167,0.0328
45975697,PATHOS,8,psf_flux_cor,0.3899,0.1199,0.0328
45975697,PATHOS,8,psf_flux_cor,0.9889,0.1988,0.0328
45975697,PATHOS,8,psf_flux_cor,0.3985,0.2617,0.0328
46116361,CDIPS,8,PCA1,0.3822,0.0536,0.0277
46116361,CDIPS,8,PCA1,0.7324,0.117,0.0277
46116361,CDIPS,8,PCA1,0.7641,0.2844,0.0277
46116361,CDIPS,8,PCA2,0.3823,0.041,0.0275
46116361,CDIPS,8,PCA2,0.7988,0.0506,0.0275
46116361,CDIPS,8,PCA2,0.7328,0.1013,0.0275
46116361,CDIPS,8,PCA2,0.7647,0.2393,0.0275
46116361,CDIPS,8,PCA3,0.734,0.0467,0.0288
46116361,CDIPS,8,PCA3,0.7645,0.0912,0.0288
46116361,CDIPS,8,TFA1,0.7975,0.0522,0.0314
46116361,CDIPS,8,TFA1,0.3821,0.0542,0.0314
46116361,CDIPS,8,TFA1,0.7328,0.0686,0.0314
46116361,CDIPS,8,TFA1,0.7639,0.1759,0.0314
46116361,CDIPS,8,TFA2,0.3822,0.03,0.0281
46116361,CDIPS,8,TFA2,0.7971,0.0382,0.0281
46116361,CDIPS,8,TFA2,0.7321,0.0502,0.0281
46116361,CDIPS,8,TFA2,0.7635,0.1288,0.0281
46116361,CDIPS,8,TFA3,0.7649,0.0458,0.0308
46116361,PATHOS,8,ap1_flux_cor,7.805,0.0537,0.0356
46116361,PATHOS,8,ap1_flux_cor,3.8081,0.0638,0.0356
46116361,PATHOS,8,ap1_flux_cor,4.9747,0.0658,0.0356
46116361,PATHOS,8,ap1_flux_cor,0.7292,0.0697,0.0356
46116361,PATHOS,8,ap1_flux_cor,0.8001,0.1319,0.0356
46116361,PATHOS,8,ap1_flux_cor,0.7633,0.2625,0.0356
46116361,PATHOS,8,ap2_flux_cor,4.8229,0.0379,0.0304
46116361,PATHOS,8,ap2_flux_cor,0.7297,0.0483,0.0304
46116361,PATHOS,8,ap2_flux_cor,0.7997,0.0943,0.0304
46116361,PATHOS,8,ap2_flux_cor,9.3615,0.098,0.0304
46116361,PATHOS,8,ap2_flux_cor,38.0683,0.1822,0.0304
46116361,PATHOS,8,ap2_flux_cor,0.7631,0.191,0.0304
46116361,PATHOS,8,ap3_flux_cor,4.0169,0.0402,0.0381
46116361,PATHOS,8,ap3_flux_cor,0.7995,0.0521,0.0381
46116361,PATHOS,8,ap3_flux_cor,4.9664,0.0524,0.0381
46116361,PATHOS,8,ap3_flux_cor,0.7627,0.0894,0.0381
46116361,PATHOS,8,ap3_flux_cor,9.7568,0.1362,0.0381
46116361,PATHOS,8,ap3_flux_cor,23.859,0.1555,0.0381
46116361,PATHOS,8,psf_flux_cor,0.7308,0.0722,0.037
46116361,PATHOS,8,psf_flux_cor,0.799,0.0966,0.037
46116361,PATHOS,8,psf_flux_cor,11.0893,0.1242,0.037
46116361,PATHOS,8,psf_flux_cor,0.7639,0.2143,0.037
46116361,PATHOS,8,psf_flux_cor,28.6345,0.4137,0.037
46223556,CDIPS,8,PCA1,2.7897,0.0321,0.0283
46223556,CDIPS,8,PCA1,1.7427,0.2088,0.0283
46223556,CDIPS,8,PCA1,2.1995,0.278,0.0283
46223556,CDIPS,8,PCA1,1.9446,0.8073,0.0283
46223556,CDIPS,8,PCA2,2.7438,0.0314,0.03
46223556,CDIPS,8,PCA2,1.7508,0.2291,0.03
