TMASS_ID,UKIDSS_ID,GAIAEDR3_ID,GAIADR2_G,GAIADR2_BP,GAIADR2_RP,GAIAEDR3_G,GAIAEDR3_BP,GAIAEDR3_RP,GAIADR2_PARALLAX,GAIADR2_PARALLAX_ERROR,GAIADR2_RUWE,GAIAEDR3_RA,GAIAEDR3_DEC,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMDEC,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_RUWE,GAIAEDR3_G_CORRECTED,GAIAEDR3_PARALLAX_CORRECTED,HDBscan_MemProb,HDBscan_Cluster,HDBscan_Stability,MemBool,angDist_GES,target,filter,cluster,S/N,Teff,logg,gamma,Ks,RV_1,e_RV,logL,ra_epoch2000_GES,dec_epoch2000_GES,PLX,e_PLX,VRA,e_VRA,VDec,e_VDec,RV_2,SRV,Gflag,prob_p,p_filter,angDist_Cantat-Gaudin,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,ra_epoch2000_Cantat-Gaudin,dec_epoch2000_Cantat-Gaudin
2448550822406176646,0,5513527793663018880,nan,nan,nan,12.680277014308448,13.02687795488539,12.165171774245133,nan,nan,nan,123.12205039325309,-49.95284846688312,2.5815257859795513,0.009862989,-8.58294541523244,4.446626223101045,0.0110608125,0.01253776,0.9925734,12.6802435,2.5981367859795514,1.0,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.002103,123.12205222516,-49.9528491435,5513527793663018880,2.49986968539443,-8.67156797330039,4.32761397296745,16.4638116107992,244,12.677132,0.8698702,0.8,NGC_2547,6314.717,123.12210968049,-49.95286822966
2448550822406181400,0,5513529030613260800,nan,nan,nan,17.760056861694437,19.357267554583885,16.531947121327217,nan,nan,nan,123.11485873128572,-49.873847625772854,2.4824968447419518,0.07949878,-8.851194772196848,4.188756702673599,0.091000885,0.093792096,1.0133551,17.760023,2.517903844741952,0.8810970696619538,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.005119,123.11486069064,-49.87384820477,5513529030613260800,2.51826618207626,-8.75981215177532,3.86987423887881,,213,17.793055,2.878151,0.8,NGC_2547,3093.9995,123.11491977135,-49.87386624245
2484632395983267695,0,5514260991816786816,nan,nan,nan,18.1185424947736,19.897084594554016,16.853269470639315,nan,nan,nan,122.18534251480291,-50.0049114544618,2.483401260569327,0.115962535,-8.600924669734644,4.20386961222616,0.16089357,0.13756552,1.0796603,18.11851,2.5164182605693273,1.0,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484614803797233342,0,5514265703406789504,nan,nan,nan,18.023261133733833,19.796588111748328,16.752247636964984,nan,nan,nan,122.48507905346007,-49.88113362285641,2.4492490707402723,0.10967042,-8.79697116655748,4.226294651162333,0.115762435,0.12536351,1.0229101,17.997637163439663,2.4492490707402723,0.8016738643344349,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,5514267077787687168,nan,nan,nan,20.73911025126454,21.122718310596433,19.600648272639255,nan,nan,nan,122.4013182514683,-49.89119695754748,2.4548203670620476,1.2166902,-8.263945979544223,4.069207873570788,1.2721306,1.7553358,0.9926792,20.737685762233557,2.4548203670620476,0.7398313992576159,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484614803797233301,0,5514268825841645440,nan,nan,nan,19.365704121542485,21.21564649196098,18.008843095745238,nan,nan,nan,122.45233112858756,-49.8470723725777,2.176263292189788,0.2621151,-8.14891527730597,4.339054931887763,0.27579924,0.3003732,1.0554374,19.340080163439662,2.176263292189788,0.4366895945082236,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582813101702585,0,5514275732145995776,nan,nan,nan,18.12274859373051,19.958096330520373,16.838234460290927,nan,nan,nan,122.78665539267303,-49.928354335939794,2.4557379125732166,0.110461265,-8.38505197386738,4.008367652257153,0.124367476,0.15528008,1.0361266,18.097124163439663,2.4557379125732166,0.7827460400869413,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582813101707362,0,5514276178822781056,nan,nan,nan,18.492297419516216,20.422104250672547,17.222950502817664,nan,nan,nan,122.82456490587697,-49.86346502503963,2.754901112067707,0.16000533,-8.566539946677683,4.523999623460989,0.17814855,0.22988233,1.0925213,18.492264,2.7860131120677067,0.9234829861571809,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582813101707357,0,5514276178825651456,nan,nan,nan,17.966438255406224,19.684875358206103,16.72947751296705,nan,nan,nan,122.8230246272785,-49.85382703315741,2.795138603624333,0.116681494,-8.091094068725589,4.580653064998783,0.12824568,0.16283831,1.0725691,17.966406,2.829362603624333,0.5478512987076896,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582813101707432,0,5514277312694083584,nan,nan,nan,17.9112268482441,19.68951629869634,16.65265668663081,nan,nan,nan,122.86895844895524,-49.88445728716075,2.6840685748486237,0.094118975,-8.786972064638514,4.387001342664507,0.10327266,0.12109505,0.9924088,17.911194,2.719456574848624,0.9434667330007362,0.0,0.17243942090115677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
