TIC,provenance_name,sequence_number,flux_cols,period,power,threshold
269536033,CDIPS,9,PCA1,4.3357,0.0266,0.0234
269536033,CDIPS,9,PCA1,3.1461,0.0376,0.0234
269536033,CDIPS,9,PCA1,2.3058,0.0638,0.0234
269536033,CDIPS,9,PCA1,0.2327,0.0887,0.0234
269536033,CDIPS,9,PCA1,2.6425,0.2362,0.0234
269536033,CDIPS,9,PCA1,1.7427,0.4505,0.0234
269536033,CDIPS,9,PCA2,3.1997,0.0309,0.0238
269536033,CDIPS,9,PCA2,1.9421,0.0844,0.0238
269536033,CDIPS,9,PCA2,0.2327,0.1382,0.0238
269536033,CDIPS,9,PCA2,2.6518,0.2681,0.0238
269536033,CDIPS,9,PCA2,1.7468,0.3651,0.0238
269536033,CDIPS,9,PCA3,3.1694,0.0417,0.0239
269536033,CDIPS,9,PCA3,2.6565,0.1823,0.0239
269536033,CDIPS,9,PCA3,0.2327,0.2254,0.0239
269536033,CDIPS,9,PCA3,1.7478,0.2997,0.0239
269536033,CDIPS,9,TFA1,2.2988,0.0465,0.0232
269536033,CDIPS,9,TFA1,1.9409,0.0639,0.0232
269536033,CDIPS,9,TFA1,2.6565,0.0977,0.0232
269536033,CDIPS,9,TFA1,0.2328,0.1043,0.0232
269536033,CDIPS,9,TFA1,1.7417,0.2531,0.0232
269536033,CDIPS,9,TFA2,1.9446,0.0354,0.0247
269536033,CDIPS,9,TFA2,2.6103,0.0522,0.0247
269536033,CDIPS,9,TFA2,1.7468,0.1541,0.0247
269536033,CDIPS,9,TFA2,0.2326,0.18,0.0247
269536033,CDIPS,9,TFA3,1.9459,0.0243,0.0209
269536033,CDIPS,9,TFA3,2.6402,0.0375,0.0209
269536033,CDIPS,9,TFA3,1.7407,0.1147,0.0209
269536033,CDIPS,9,TFA3,0.2326,0.2727,0.0209
269536033,CDIPS,10,PCA1,1.4219,0.0357,0.0287
269536033,CDIPS,10,PCA1,0.2327,0.0679,0.0287
269536033,CDIPS,10,PCA1,1.5905,0.0744,0.0287
269536033,CDIPS,10,PCA1,2.2865,0.1341,0.0287
269536033,CDIPS,10,PCA1,2.6332,0.3011,0.0287
269536033,CDIPS,10,PCA1,1.7488,0.373,0.0287
269536033,CDIPS,10,PCA2,1.4259,0.0288,0.0244
269536033,CDIPS,10,PCA2,4.0768,0.0328,0.0244
269536033,CDIPS,10,PCA2,0.2296,0.0414,0.0244
269536033,CDIPS,10,PCA2,1.5896,0.0602,0.0244
269536033,CDIPS,10,PCA2,1.9346,0.0905,0.0244
269536033,CDIPS,10,PCA2,2.2988,0.0932,0.0244
269536033,CDIPS,10,PCA2,0.2326,0.2113,0.0244
269536033,CDIPS,10,PCA2,2.6355,0.2739,0.0244
269536033,CDIPS,10,PCA2,1.7488,0.2933,0.0244
269536033,CDIPS,10,PCA3,1.4185,0.0298,0.0242
269536033,CDIPS,10,PCA3,0.2358,0.0499,0.0242
269536033,CDIPS,10,PCA3,1.5854,0.0537,0.0242
269536033,CDIPS,10,PCA3,2.5991,0.1137,0.0242
269536033,CDIPS,10,PCA3,1.7468,0.2468,0.0242
269536033,CDIPS,10,PCA3,0.2326,0.2881,0.0242
269536033,CDIPS,10,TFA1,1.4145,0.0332,0.0278
269536033,CDIPS,10,TFA1,1.9334,0.0523,0.0278
269536033,CDIPS,10,TFA1,1.5998,0.0532,0.0278
269536033,CDIPS,10,TFA1,2.2796,0.0781,0.0278
269536033,CDIPS,10,TFA1,2.6172,0.0852,0.0278
269536033,CDIPS,10,TFA1,0.2326,0.0891,0.0278
269536033,CDIPS,10,TFA1,1.7498,0.2017,0.0278
269536033,CDIPS,10,TFA2,1.5763,0.0695,0.0232
269536033,CDIPS,10,TFA2,1.7377,0.1561,0.0232
269536033,CDIPS,10,TFA2,0.2327,0.2496,0.0232
269536033,CDIPS,10,TFA3,1.5871,0.0241,0.0234
269536033,CDIPS,10,TFA3,2.5901,0.0251,0.0234
269536033,CDIPS,10,TFA3,1.7478,0.0485,0.0234
269536033,CDIPS,10,TFA3,0.2358,0.064,0.0234
269536033,CDIPS,10,TFA3,0.2326,0.3549,0.0234
269536033,CDIPS,11,PCA1,1.3401,0.0257,0.0189
269536033,CDIPS,11,PCA1,1.4259,0.0278,0.0189
269536033,CDIPS,11,PCA1,0.2326,0.054,0.0189
269536033,CDIPS,11,PCA1,2.6217,0.3363,0.0189
269536033,CDIPS,11,PCA1,1.7327,0.3398,0.0189
269536033,CDIPS,11,PCA2,1.3335,0.0219,0.0216
269536033,CDIPS,11,PCA2,1.4199,0.0224,0.0216
269536033,CDIPS,11,PCA2,0.2326,0.1194,0.0216
269536033,CDIPS,11,PCA2,1.7337,0.2882,0.0216
269536033,CDIPS,11,PCA2,2.6378,0.3257,0.0216
269536033,CDIPS,11,PCA3,1.4132,0.0206,0.0206
269536033,CDIPS,11,PCA3,0.4652,0.0231,0.0206
269536033,CDIPS,11,PCA3,0.2327,0.2002,0.0206
269536033,CDIPS,11,PCA3,2.6378,0.2014,0.0206
269536033,CDIPS,11,PCA3,1.7247,0.2101,0.0206
269536033,CDIPS,11,TFA1,1.4199,0.0193,0.0183
269536033,CDIPS,11,TFA1,1.3282,0.028,0.0183
269536033,CDIPS,11,TFA1,0.2327,0.0768,0.0183
269536033,CDIPS,11,TFA1,2.6731,0.0896,0.0183
269536033,CDIPS,11,TFA1,1.7307,0.1568,0.0183
269536033,CDIPS,11,TFA2,0.467,0.0225,0.0224
269536033,CDIPS,11,TFA2,1.9284,0.0257,0.0224
269536033,CDIPS,11,TFA2,2.6263,0.0933,0.0224
269536033,CDIPS,11,TFA2,0.2327,0.157,0.0224
269536033,CDIPS,11,TFA2,1.7327,0.1661,0.0224
269536033,CDIPS,11,TFA3,0.4658,0.025,0.0205
269536033,CDIPS,11,TFA3,2.2988,0.0259,0.0205
269536033,CDIPS,11,TFA3,2.624,0.0631,0.0205
269536033,CDIPS,11,TFA3,1.7198,0.1212,0.0205
269536033,CDIPS,11,TFA3,0.2327,0.1878,0.0205
269536033,PATHOS,9,ap1_flux_cor,6.4205,0.0359,0.0275
269536033,PATHOS,9,ap1_flux_cor,1.5804,0.0451,0.0275
269536033,PATHOS,9,ap1_flux_cor,11.008,0.0672,0.0275
269536033,PATHOS,9,ap1_flux_cor,0.2327,0.0704,0.0275
269536033,PATHOS,9,ap1_flux_cor,2.3201,0.0721,0.0275
269536033,PATHOS,9,ap1_flux_cor,1.9484,0.1128,0.0275
269536033,PATHOS,9,ap1_flux_cor,2.6565,0.2979,0.0275
269536033,PATHOS,9,ap1_flux_cor,1.7508,0.3064,0.0275
269536033,PATHOS,9,ap2_flux_cor,1.5796,0.0523,0.0268
269536033,PATHOS,9,ap2_flux_cor,3.1527,0.055,0.0268
269536033,PATHOS,9,ap2_flux_cor,2.304,0.0663,0.0268
269536033,PATHOS,9,ap2_flux_cor,1.9459,0.1174,0.0268
269536033,PATHOS,9,ap2_flux_cor,0.2326,0.2083,0.0268
269536033,PATHOS,9,ap2_flux_cor,2.6565,0.2651,0.0268
269536033,PATHOS,9,ap2_flux_cor,1.7457,0.3241,0.0268
269536033,PATHOS,9,ap3_flux_cor,4.5183,0.0283,0.0235
269536033,PATHOS,9,ap3_flux_cor,0.1533,0.0291,0.0235
269536033,PATHOS,9,ap3_flux_cor,1.5755,0.0363,0.0235
269536033,PATHOS,9,ap3_flux_cor,3.1862,0.0388,0.0235
269536033,PATHOS,9,ap3_flux_cor,2.2988,0.0431,0.0235
269536033,PATHOS,9,ap3_flux_cor,1.9471,0.0813,0.0235
269536033,PATHOS,9,ap3_flux_cor,12.0211,0.1373,0.0235
269536033,PATHOS,9,ap3_flux_cor,2.6612,0.1626,0.0235
269536033,PATHOS,9,ap3_flux_cor,0.2326,0.2054,0.0235
269536033,PATHOS,9,ap3_flux_cor,1.7427,0.2412,0.0235
269536033,PATHOS,9,psf_flux_cor,6.2211,0.0238,0.0231
269536033,PATHOS,9,psf_flux_cor,14.1766,0.0265,0.0231
269536033,PATHOS,9,psf_flux_cor,1.5788,0.0544,0.0231
269536033,PATHOS,9,psf_flux_cor,2.3094,0.0753,0.0231
269536033,PATHOS,9,psf_flux_cor,0.2327,0.1218,0.0231
269536033,PATHOS,9,psf_flux_cor,1.9446,0.1336,0.0231
269536033,PATHOS,9,psf_flux_cor,2.6495,0.3227,0.0231
269536033,PATHOS,9,psf_flux_cor,1.7468,0.3576,0.0231
269536033,PATHOS,10,ap1_flux_cor,56.7721,0.0478,0.0307
269536033,PATHOS,10,ap1_flux_cor,2.2883,0.0821,0.0307
269536033,PATHOS,10,ap1_flux_cor,3.1794,0.0834,0.0307
269536033,PATHOS,10,ap1_flux_cor,0.2327,0.0895,0.0307
269536033,PATHOS,10,ap1_flux_cor,1.5854,0.0929,0.0307
269536033,PATHOS,10,ap1_flux_cor,10.7327,0.0958,0.0307
269536033,PATHOS,10,ap1_flux_cor,1.7498,0.2609,0.0307
269536033,PATHOS,10,ap1_flux_cor,2.6542,0.3997,0.0307
269536033,PATHOS,10,ap2_flux_cor,0.2295,0.0543,0.0293
269536033,PATHOS,10,ap2_flux_cor,0.2359,0.0566,0.0293
269536033,PATHOS,10,ap2_flux_cor,1.9346,0.0677,0.0293
269536033,PATHOS,10,ap2_flux_cor,2.29,0.0774,0.0293
269536033,PATHOS,10,ap2_flux_cor,1.5922,0.0824,0.0293
269536033,PATHOS,10,ap2_flux_cor,3.1694,0.0831,0.0293
269536033,PATHOS,10,ap2_flux_cor,0.2326,0.2335,0.0293
269536033,PATHOS,10,ap2_flux_cor,1.7508,0.2435,0.0293
269536033,PATHOS,10,ap2_flux_cor,2.6448,0.3495,0.0293
269536033,PATHOS,10,ap3_flux_cor,0.2295,0.0449,0.0297
269536033,PATHOS,10,ap3_flux_cor,1.9346,0.0567,0.0297
269536033,PATHOS,10,ap3_flux_cor,0.2359,0.0592,0.0297
269536033,PATHOS,10,ap3_flux_cor,2.29,0.0604,0.0297
269536033,PATHOS,10,ap3_flux_cor,3.1895,0.0698,0.0297
269536033,PATHOS,10,ap3_flux_cor,1.593,0.0715,0.0297
269536033,PATHOS,10,ap3_flux_cor,1.7519,0.1965,0.0297
269536033,PATHOS,10,ap3_flux_cor,0.2326,0.2153,0.0297
269536033,PATHOS,10,ap3_flux_cor,2.6448,0.2765,0.0297
269536033,PATHOS,10,psf_flux_cor,3.8129,0.0275,0.027
269536033,PATHOS,10,psf_flux_cor,4.7392,0.0283,0.027
269536033,PATHOS,10,psf_flux_cor,1.4079,0.0314,0.027
269536033,PATHOS,10,psf_flux_cor,0.2361,0.0333,0.027
269536033,PATHOS,10,psf_flux_cor,0.2294,0.0381,0.027
269536033,PATHOS,10,psf_flux_cor,1.588,0.0941,0.027
269536033,PATHOS,10,psf_flux_cor,2.2675,0.1049,0.027
269536033,PATHOS,10,psf_flux_cor,0.2327,0.144,0.027
269536033,PATHOS,10,psf_flux_cor,1.7447,0.2849,0.027
269536033,PATHOS,10,psf_flux_cor,2.6013,0.3205,0.027
269536033,PATHOS,11,ap1_flux_cor,1.5896,0.0279,0.0216
269536033,PATHOS,11,ap1_flux_cor,1.7149,0.0358,0.0216
269536033,PATHOS,11,ap1_flux_cor,3.5983,0.049,0.0216
269536033,PATHOS,11,ap1_flux_cor,2.7949,0.0576,0.0216
269536033,PATHOS,11,ap1_flux_cor,4.8075,0.1053,0.0216
269536033,PATHOS,11,ap1_flux_cor,7.0207,0.1906,0.0216
269536033,PATHOS,11,ap1_flux_cor,15.2565,0.4963,0.0216
269536033,PATHOS,11,ap2_flux_cor,2.7743,0.0504,0.0202
269536033,PATHOS,11,ap2_flux_cor,3.5059,0.0652,0.0202
269536033,PATHOS,11,ap2_flux_cor,4.6512,0.1141,0.0202
269536033,PATHOS,11,ap2_flux_cor,7.0207,0.2172,0.0202
269536033,PATHOS,11,ap2_flux_cor,15.2565,0.5158,0.0202
269536033,PATHOS,11,ap3_flux_cor,2.4055,0.0247,0.0202
269536033,PATHOS,11,ap3_flux_cor,2.8345,0.0415,0.0202
269536033,PATHOS,11,ap3_flux_cor,3.5557,0.0652,0.0202
269536033,PATHOS,11,ap3_flux_cor,4.7095,0.1145,0.0202
269536033,PATHOS,11,ap3_flux_cor,7.1037,0.2158,0.0202
269536033,PATHOS,11,ap3_flux_cor,15.2565,0.507,0.0202
269536033,PATHOS,11,psf_flux_cor,1.5896,0.0252,0.0196
269536033,PATHOS,11,psf_flux_cor,1.7158,0.0324,0.0196
269536033,PATHOS,11,psf_flux_cor,2.7871,0.0524,0.0196
269536033,PATHOS,11,psf_flux_cor,3.5642,0.0534,0.0196
269536033,PATHOS,11,psf_flux_cor,4.7095,0.095,0.0196
269536033,PATHOS,11,psf_flux_cor,7.0537,0.1956,0.0196
269536033,PATHOS,11,psf_flux_cor,15.4131,0.4915,0.0196
269536033,QLP,9,sap_flux,1.9421,0.0545,0.0205
269536033,QLP,9,sap_flux,2.6495,0.2246,0.0205
269536033,QLP,9,sap_flux,0.2326,0.2442,0.0205
269536033,QLP,9,sap_flux,1.7437,0.2707,0.0205
269536033,QLP,10,sap_flux,4.4913,0.0494,0.0249
269536033,QLP,10,sap_flux,3.3646,0.0524,0.0249
269536033,QLP,10,sap_flux,0.2327,0.0592,0.0249
269536033,QLP,10,sap_flux,6.7829,0.071,0.0249
269536033,QLP,10,sap_flux,2.5834,0.0754,0.0249
269536033,QLP,10,sap_flux,1.9296,0.0775,0.0249
269536033,QLP,10,sap_flux,2.2883,0.0865,0.0249
269536033,QLP,10,sap_flux,15.1794,0.1154,0.0249
269536033,QLP,10,sap_flux,1.7498,0.1229,0.0249
269536033,QLP,11,sap_flux,1.5813,0.0256,0.0217
269536033,QLP,11,sap_flux,1.7139,0.0361,0.0217
269536033,QLP,11,sap_flux,3.4937,0.0365,0.0217
269536033,QLP,11,sap_flux,4.5456,0.0566,0.0217
269536033,QLP,11,sap_flux,0.2327,0.0582,0.0217
269536033,QLP,11,sap_flux,2.719,0.0977,0.0217
269536033,QLP,11,sap_flux,6.9557,0.1416,0.0217
269536033,QLP,11,sap_flux,15.4926,0.4,0.0217
269543901,CDIPS,9,PCA1,1.1111,0.2034,0.0229
269543901,CDIPS,9,PCA2,1.114,0.1077,0.0228
269543901,CDIPS,9,PCA3,3.7186,0.0251,0.0216
269543901,CDIPS,9,PCA3,1.1136,0.0358,0.0216
269543901,CDIPS,9,TFA1,1.1074,0.1331,0.0264
269543901,CDIPS,9,TFA2,1.1119,0.0897,0.026
269543901,CDIPS,11,PCA1,1.1111,0.182,0.0196
269543901,CDIPS,11,PCA2,1.107,0.1185,0.0205
269543901,CDIPS,11,PCA3,2.2405,0.0239,0.0206
269543901,CDIPS,11,PCA3,5.8345,0.0276,0.0206
269543901,CDIPS,11,PCA3,9.3036,0.0314,0.0206
269543901,CDIPS,11,PCA3,1.1029,0.0331,0.0206
269543901,CDIPS,11,TFA1,1.1082,0.1175,0.0206
269543901,CDIPS,11,TFA2,1.1078,0.0631,0.0206
269543901,PATHOS,9,ap1_flux_cor,1.1941,0.0283,0.0277
269543901,PATHOS,9,ap1_flux_cor,11.6482,0.1053,0.0277
269543901,PATHOS,9,ap1_flux_cor,1.109,0.1647,0.0277
269543901,PATHOS,9,ap1_flux_cor,54.7046,0.3791,0.0277
269543901,PATHOS,9,psf_flux_cor,1.1908,0.0279,0.0245
269543901,PATHOS,9,psf_flux_cor,2.5312,0.0302,0.0245
269543901,PATHOS,9,psf_flux_cor,3.5431,0.0665,0.0245
269543901,PATHOS,9,psf_flux_cor,1.1058,0.1375,0.0245
269543901,PATHOS,9,psf_flux_cor,11.2135,0.1618,0.0245
269543901,PATHOS,9,psf_flux_cor,41.2007,0.3146,0.0245
269543901,PATHOS,11,ap1_flux_cor,3.4417,0.0687,0.0207
269543901,PATHOS,11,ap1_flux_cor,4.644,0.0898,0.0207
269543901,PATHOS,11,ap1_flux_cor,1.1111,0.1255,0.0207
269543901,PATHOS,11,ap1_flux_cor,7.6852,0.1357,0.0207
269543901,PATHOS,11,ap1_flux_cor,15.1031,0.1827,0.0207
269543901,PATHOS,11,psf_flux_cor,3.4535,0.0743,0.0198
269543901,PATHOS,11,psf_flux_cor,1.1127,0.0881,0.0198
269543901,PATHOS,11,psf_flux_cor,4.6226,0.0996,0.0198
269543901,PATHOS,11,psf_flux_cor,7.329,0.1349,0.0198
269543901,PATHOS,11,psf_flux_cor,15.1794,0.2644,0.0198
270305931,CDIPS,9,PCA1,0.1853,0.0414,0.0225
270305931,CDIPS,9,PCA1,0.3707,0.4938,0.0225
270305931,CDIPS,9,PCA2,0.1853,0.0245,0.0233
270305931,CDIPS,9,PCA2,0.1225,0.0554,0.0233
270305931,CDIPS,9,PCA2,0.3707,0.3112,0.0233
270305931,CDIPS,9,PCA3,0.1234,0.0491,0.0274
270305931,CDIPS,9,PCA3,0.1397,0.051,0.0274
270305931,CDIPS,9,PCA3,0.3706,0.0521,0.0274
270305931,CDIPS,9,PCA3,0.1108,0.0624,0.0274
270305931,CDIPS,9,PCA3,0.1225,0.1319,0.0274
270305931,CDIPS,9,TFA1,0.1853,0.038,0.0237
270305931,CDIPS,9,TFA1,0.3709,0.3793,0.0237
270305931,CDIPS,9,TFA2,0.1852,0.0276,0.0263
270305931,CDIPS,9,TFA2,0.1225,0.0352,0.0263
270305931,CDIPS,9,TFA2,0.3707,0.2466,0.0263
270305931,CDIPS,9,TFA3,0.1234,0.041,0.023
270305931,CDIPS,9,TFA3,0.3707,0.0449,0.023
270305931,CDIPS,9,TFA3,0.1397,0.0479,0.023
270305931,CDIPS,9,TFA3,0.1109,0.0483,0.023
270305931,CDIPS,9,TFA3,0.1225,0.1192,0.023
270305931,CDIPS,10,PCA1,0.3526,0.0311,0.0269
270305931,CDIPS,10,PCA1,0.1855,0.039,0.0269
270305931,CDIPS,10,PCA1,0.371,0.4621,0.0269
270305931,CDIPS,10,PCA2,0.2107,0.0238,0.0235
270305931,CDIPS,10,PCA2,0.1109,0.0256,0.0235
270305931,CDIPS,10,PCA2,0.1226,0.0282,0.0235
270305931,CDIPS,10,PCA2,0.1855,0.0282,0.0235
270305931,CDIPS,10,PCA2,0.3709,0.3109,0.0235
270305931,CDIPS,10,PCA3,0.2107,0.0279,0.0252
270305931,CDIPS,10,PCA3,0.1234,0.035,0.0252
270305931,CDIPS,10,PCA3,0.1397,0.052,0.0252
270305931,CDIPS,10,PCA3,0.3709,0.0534,0.0252
270305931,CDIPS,10,PCA3,0.1108,0.0725,0.0252
270305931,CDIPS,10,PCA3,0.1226,0.0863,0.0252
270305931,CDIPS,10,TFA1,0.1856,0.0367,0.0282
270305931,CDIPS,10,TFA1,0.3793,0.0609,0.0282
270305931,CDIPS,10,TFA1,0.371,0.3637,0.0282
270305931,CDIPS,10,TFA2,0.1226,0.0321,0.0269
270305931,CDIPS,10,TFA2,0.379,0.0472,0.0269
270305931,CDIPS,10,TFA2,0.3709,0.246,0.0269
270305931,CDIPS,10,TFA3,0.2107,0.03,0.0247
270305931,CDIPS,10,TFA3,0.1234,0.0317,0.0247
270305931,CDIPS,10,TFA3,0.3707,0.0381,0.0247
270305931,CDIPS,10,TFA3,0.1397,0.0445,0.0247
270305931,CDIPS,10,TFA3,0.1108,0.0633,0.0247
270305931,CDIPS,10,TFA3,0.1226,0.0833,0.0247
270305931,CDIPS,11,PCA1,0.1397,0.0199,0.0198
270305931,CDIPS,11,PCA1,0.1108,0.0248,0.0198
270305931,CDIPS,11,PCA1,0.1227,0.0291,0.0198
270305931,CDIPS,11,PCA1,0.3707,0.2556,0.0198
270305931,CDIPS,11,PCA2,5.9383,0.0217,0.0201
270305931,CDIPS,11,PCA2,0.1397,0.0337,0.0201
270305931,CDIPS,11,PCA2,0.1108,0.0408,0.0201
270305931,CDIPS,11,PCA2,0.1227,0.0486,0.0201
270305931,CDIPS,11,PCA2,0.3704,0.131,0.0201
270305931,CDIPS,11,PCA3,0.3703,0.0318,0.0207
270305931,CDIPS,11,PCA3,0.1397,0.0469,0.0207
270305931,CDIPS,11,PCA3,0.1109,0.0676,0.0207
270305931,CDIPS,11,PCA3,0.1227,0.0752,0.0207
270305931,CDIPS,11,TFA1,0.1227,0.0264,0.0221
270305931,CDIPS,11,TFA1,0.3705,0.1811,0.0221
270305931,CDIPS,11,TFA2,0.1397,0.0333,0.0199
270305931,CDIPS,11,TFA2,0.1227,0.0376,0.0199
270305931,CDIPS,11,TFA2,0.1109,0.0394,0.0199
270305931,CDIPS,11,TFA2,0.3706,0.0956,0.0199
270305931,CDIPS,11,TFA3,0.3703,0.0227,0.02
270305931,CDIPS,11,TFA3,0.1397,0.0405,0.02
270305931,CDIPS,11,TFA3,0.1227,0.0637,0.02
270305931,CDIPS,11,TFA3,0.1109,0.0667,0.02
270305931,PATHOS,9,ap1_flux_cor,3.7186,0.0319,0.0312
270305931,PATHOS,9,ap1_flux_cor,4.6512,0.066,0.0312
270305931,PATHOS,9,ap1_flux_cor,0.3708,0.1321,0.0312
270305931,PATHOS,9,ap1_flux_cor,11.008,0.4728,0.0312
270305931,PATHOS,9,ap2_flux_cor,0.1234,0.0398,0.0286
270305931,PATHOS,9,ap2_flux_cor,0.1397,0.0439,0.0286
270305931,PATHOS,9,ap2_flux_cor,0.1108,0.0445,0.0286
270305931,PATHOS,9,ap2_flux_cor,12.2665,0.0624,0.0286
270305931,PATHOS,9,ap2_flux_cor,0.3708,0.0943,0.0286
270305931,PATHOS,9,ap2_flux_cor,0.1225,0.0986,0.0286
270305931,PATHOS,9,ap3_flux_cor,0.1234,0.0446,0.0285
270305931,PATHOS,9,ap3_flux_cor,0.1397,0.0458,0.0285
270305931,PATHOS,9,ap3_flux_cor,0.1109,0.0529,0.0285
270305931,PATHOS,9,ap3_flux_cor,10.3625,0.0911,0.0285
270305931,PATHOS,9,ap3_flux_cor,0.1225,0.1044,0.0285
270305931,PATHOS,9,ap3_flux_cor,39.5726,0.3052,0.0285
270305931,PATHOS,9,psf_flux_cor,0.1108,0.0251,0.0235
270305931,PATHOS,9,psf_flux_cor,0.1397,0.0258,0.0235
270305931,PATHOS,9,psf_flux_cor,0.1854,0.0266,0.0235
270305931,PATHOS,9,psf_flux_cor,0.1234,0.0277,0.0235
270305931,PATHOS,9,psf_flux_cor,0.1225,0.0608,0.0235
270305931,PATHOS,9,psf_flux_cor,0.3707,0.3371,0.0235
270305931,PATHOS,11,ap1_flux_cor,1.7217,0.0237,0.0193
270305931,PATHOS,11,ap1_flux_cor,2.2338,0.03,0.0193
270305931,PATHOS,11,ap1_flux_cor,2.7239,0.0577,0.0193
270305931,PATHOS,11,ap1_flux_cor,3.4299,0.1465,0.0193
270305931,PATHOS,11,ap1_flux_cor,7.2233,0.1591,0.0193
270305931,PATHOS,11,ap1_flux_cor,4.6584,0.2204,0.0193
270305931,PATHOS,11,ap1_flux_cor,15.2565,0.2724,0.0193
270305931,PATHOS,11,ap2_flux_cor,2.3023,0.028,0.0225
270305931,PATHOS,11,ap2_flux_cor,2.7743,0.0422,0.0225
270305931,PATHOS,11,ap2_flux_cor,3.4815,0.0718,0.0225
270305931,PATHOS,11,ap2_flux_cor,4.644,0.1195,0.0225
270305931,PATHOS,11,ap2_flux_cor,7.0043,0.1945,0.0225
270305931,PATHOS,11,ap2_flux_cor,15.4131,0.4784,0.0225
270305931,PATHOS,11,ap3_flux_cor,1.7611,0.0289,0.021
270305931,PATHOS,11,ap3_flux_cor,1.389,0.0325,0.021
270305931,PATHOS,11,ap3_flux_cor,1.5455,0.0334,0.021
270305931,PATHOS,11,ap3_flux_cor,2.0355,0.0458,0.021
270305931,PATHOS,11,ap3_flux_cor,2.8615,0.0691,0.021
270305931,PATHOS,11,ap3_flux_cor,7.0372,0.0713,0.021
270305931,PATHOS,11,ap3_flux_cor,3.6776,0.0723,0.021
270305931,PATHOS,11,ap3_flux_cor,2.3695,0.0751,0.021
270305931,PATHOS,11,ap3_flux_cor,5.11,0.1023,0.021
270305931,PATHOS,11,ap3_flux_cor,38.0683,0.3236,0.021
270305931,PATHOS,11,psf_flux_cor,2.2624,0.023,0.0203
270305931,PATHOS,11,psf_flux_cor,2.7239,0.0412,0.0203
270305931,PATHOS,11,psf_flux_cor,3.4377,0.0847,0.0203
270305931,PATHOS,11,psf_flux_cor,4.6297,0.1458,0.0203
270305931,PATHOS,11,psf_flux_cor,7.087,0.2246,0.0203
270305931,PATHOS,11,psf_flux_cor,15.8189,0.4691,0.0203
338027557,CDIPS,10,PCA1,5.9266,0.0289,0.0264
338027557,CDIPS,10,PCA1,3.133,0.0299,0.0264
338027557,CDIPS,10,PCA1,3.7794,0.0447,0.0264
338027557,CDIPS,10,PCA1,2.6149,0.0801,0.0264
338027557,CDIPS,10,PCA2,6.5181,0.0363,0.0256
338027557,CDIPS,10,PCA2,1.1538,0.0428,0.0256
338027557,CDIPS,10,PCA2,3.0503,0.0492,0.0256
338027557,CDIPS,10,PCA2,1.5656,0.0589,0.0256
338027557,CDIPS,10,PCA2,1.9284,0.0637,0.0256
338027557,CDIPS,10,PCA2,3.6113,0.0675,0.0256
338027557,CDIPS,10,PCA2,2.1445,0.0778,0.0256
338027557,CDIPS,10,PCA2,4.5594,0.086,0.0256
338027557,CDIPS,10,PCA2,2.6378,0.1272,0.0256
338027557,CDIPS,10,PCA3,1.6436,0.0281,0.0255
338027557,CDIPS,10,PCA3,2.4851,0.0338,0.0255
338027557,CDIPS,10,PCA3,1.4866,0.035,0.0255
338027557,CDIPS,10,PCA3,7.0372,0.1037,0.0255
338027557,CDIPS,10,PCA3,4.22,0.2429,0.0255
338027557,CDIPS,10,TFA1,4.1386,0.0278,0.0257
338027557,CDIPS,10,TFA2,4.2141,0.0302,0.0291
338027557,CDIPS,10,TFA2,1.0969,0.0311,0.0291
338027557,CDIPS,10,TFA2,5.1985,0.0396,0.0291
338027557,CDIPS,10,TFA3,5.0584,0.0263,0.0256
338027557,CDIPS,10,TFA3,6.6332,0.0265,0.0256
338027557,CDIPS,11,PCA1,2.0328,0.035,0.0218
338027557,CDIPS,11,PCA1,2.8779,0.0401,0.0218
338027557,CDIPS,11,PCA1,4.2319,0.296,0.0218
338027557,CDIPS,11,PCA2,2.8291,0.0809,0.0212
338027557,CDIPS,11,PCA2,5.2438,0.2639,0.0212
338027557,CDIPS,11,PCA2,4.15,0.2738,0.0212
338027557,CDIPS,11,PCA3,2.8318,0.0654,0.0208
338027557,CDIPS,11,PCA3,4.9177,0.36,0.0208
338027557,CDIPS,11,TFA1,1.6608,0.0206,0.0199
338027557,CDIPS,11,TFA1,4.2438,0.0208,0.0199
338027557,CDIPS,11,TFA2,3.3053,0.022,0.0191
338027557,CDIPS,11,TFA2,4.0169,0.0283,0.0191
338027557,CDIPS,11,TFA3,2.9341,0.0239,0.0213
338027557,PATHOS,10,ap1_flux_cor,4.5047,0.1905,0.0264
338027557,PATHOS,10,ap1_flux_cor,7.7446,0.2904,0.0264
338027557,PATHOS,10,ap1_flux_cor,14.4494,0.6589,0.0264
338027557,PATHOS,10,ap2_flux_cor,3.4299,0.0572,0.0312
338027557,PATHOS,10,ap2_flux_cor,4.1443,0.1328,0.0312
338027557,PATHOS,10,ap2_flux_cor,7.7247,0.2148,0.0312
338027557,PATHOS,10,ap2_flux_cor,56.7721,0.6141,0.0312
338027557,PATHOS,10,ap3_flux_cor,4.1329,0.1071,0.0278
338027557,PATHOS,10,ap3_flux_cor,7.8253,0.1872,0.0278
338027557,PATHOS,10,ap3_flux_cor,60.184,0.676,0.0278
338027557,PATHOS,10,psf_flux_cor,1.9858,0.0301,0.0278
338027557,PATHOS,10,psf_flux_cor,4.5251,0.2058,0.0278
338027557,PATHOS,10,psf_flux_cor,6.3259,0.221,0.0278
