target_name,provenance_name,flux_cols,sequence_number,obs_id,productFilename,author,fund_periods,fund_powers,sig_periods,sig_powers,sec_periods,sec_powers,thresholds,tics,num_sig_peaks,harm_types,clean60,clean30,clean10,clean,half,dbl,period_short,power_short,SpotEvol,MultiProt,Blended,Q,Q2,Q3,Select,Notes,Gaia issue
269536033,CDIPS,PCA1,9,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.7427,0.4505,1.7427,0.4505,2.6425,0.2362,0.023444,269536033,5,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
269536033,CDIPS,PCA1,10,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0010-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0010-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.7488,0.373,1.7488,0.373,2.6332,0.3011,0.028716,269536033,5,-,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,,
269536033,CDIPS,PCA1,11,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,1.7327,0.3398,1.7327,0.3398,2.6217,0.3363,0.018904,269536033,4,-,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,,
269536033,CDIPS,PCA2,9,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.7468,0.3651,1.7468,0.3651,2.6518,0.2681,0.023791,269536033,4,-,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,,
269536033,CDIPS,PCA2,10,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0010-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0010-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.7488,0.2933,1.7488,0.2933,2.6355,0.2739,0.0244,269536033,8,-,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,,
269536033,CDIPS,PCA2,11,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,2.6378,0.3257,2.6378,0.3257,1.7337,0.2882,0.021571,269536033,4,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,n,y,,0,1,1,y,Possibly up to 3 periods; dominant period changes,y
269536033,CDIPS,PCA3,9,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.7478,0.2997,1.7478,0.2997,0.2327,0.2254,0.023926,269536033,3,-,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,,
269536033,CDIPS,PCA3,10,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0010-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0010-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2326,0.2881,0.2326,0.2881,1.7468,0.2468,0.024209,269536033,5,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
269536033,CDIPS,PCA3,11,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,1.7247,0.2101,1.7247,0.2101,2.6378,0.2014,0.02062,269536033,4,-,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,,
269536033,CDIPS,TFA1,9,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.7417,0.2531,1.7417,0.2531,0.2328,0.1043,0.023238,269536033,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
269536033,CDIPS,TFA1,10,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0010-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0010-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.7498,0.2017,1.7498,0.2017,0.2326,0.0891,0.027775,269536033,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
269536033,CDIPS,TFA1,11,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,1.7307,0.1568,1.7307,0.1568,2.6731,0.0896,0.018282,269536033,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
269536033,CDIPS,TFA2,9,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2326,0.18,0.2326,0.18,1.7468,0.1541,0.024734,269536033,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
269536033,CDIPS,TFA2,10,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0010-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0010-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2327,0.2496,0.2327,0.2496,1.7377,0.1561,0.023207,269536033,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
269536033,CDIPS,TFA2,11,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,1.7327,0.1661,1.7327,0.1661,0.2327,0.157,0.022387,269536033,4,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
269536033,CDIPS,TFA3,9,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2326,0.2727,0.2326,0.2727,1.7407,0.1147,0.02091,269536033,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
269536033,CDIPS,TFA3,10,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0010-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0010-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.2326,0.3549,0.2326,0.3549,0.2358,0.064,0.023408,269536033,4,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
269536033,CDIPS,TFA3,11,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005246087430050615040-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,0.2327,0.1878,0.2327,0.1878,1.7198,0.1212,0.020531,269536033,4,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
269536033,QLP,sap_flux,9,hlsp_qlp_tess_ffi_s0009-0000000269536033_tess_v01_llc,hlsp_qlp_tess_ffi_s0009-0000000269536033_tess_v01_llc.fits,QLP,1.7437,0.2707,1.7437,0.2707,0.2326,0.2442,0.020496,269536033,3,-,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,,
269536033,QLP,sap_flux,10,hlsp_qlp_tess_ffi_s0010-0000000269536033_tess_v01_llc,hlsp_qlp_tess_ffi_s0010-0000000269536033_tess_v01_llc.fits,QLP,1.7498,0.1229,1.7498,0.1229,15.1794,0.1154,0.024887,269536033,8,-,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,,
269536033,QLP,sap_flux,11,hlsp_qlp_tess_ffi_s0011-0000000269536033_tess_v01_llc,hlsp_qlp_tess_ffi_s0011-0000000269536033_tess_v01_llc.fits,QLP,15.4926,0.4,15.4926,0.4,6.9557,0.1416,0.021748,269536033,7,-,TRUE,FALSE,FALSE,FALSE,0,0,6.9557,0.1416,,,,,,,,,
269543901,CDIPS,PCA1,9,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1111,0.2034,1.1111,0.2034,-9999,-9999,0.022883,269543901,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,n,n,,0,2,2,y,,y
269543901,CDIPS,PCA1,11,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,1.1111,0.182,1.1111,0.182,-9999,-9999,0.019637,269543901,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
269543901,CDIPS,PCA2,9,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.114,0.1077,1.114,0.1077,-9999,-9999,0.022776,269543901,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
269543901,CDIPS,PCA2,11,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,1.107,0.1185,1.107,0.1185,-9999,-9999,0.020487,269543901,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
269543901,CDIPS,PCA3,9,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1136,0.0358,1.1136,0.0358,3.7186,0.0251,0.021588,269543901,1,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
269543901,CDIPS,PCA3,11,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,1.1029,0.0331,1.1029,0.0331,9.3036,0.0314,0.020588,269543901,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
269543901,CDIPS,TFA1,9,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1074,0.1331,1.1074,0.1331,-9999,-9999,0.026418,269543901,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
269543901,CDIPS,TFA1,11,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,1.1082,0.1175,1.1082,0.1175,-9999,-9999,0.020595,269543901,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
269543901,CDIPS,TFA2,9,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1119,0.0897,1.1119,0.0897,-9999,-9999,0.025955,269543901,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
269543901,CDIPS,TFA2,11,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,1.1078,0.0631,1.1078,0.0631,-9999,-9999,0.020604,269543901,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
269543901,CDIPS,TFA3,9,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1078,0.0211,-9999,-9999,-9999,-9999,0.023426,269543901,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
269543901,CDIPS,TFA3,11,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005249748666340516224-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,1.1107,0.021,-9999,-9999,-9999,-9999,0.026152,269543901,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
270305931,CDIPS,PCA1,9,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3707,0.4938,0.3707,0.4938,0.1853,0.0414,0.022459,270305931,0,half,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,n,n,,0,2,3,y,,y
270305931,CDIPS,PCA1,10,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0010-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0010-cam3-ccd2_tess_v01_llc.fits,CDIPS,0.371,0.4621,0.371,0.4621,0.1855,0.039,0.026915,270305931,1,half,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,,
270305931,CDIPS,PCA1,11,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,0.3707,0.2556,0.3707,0.2556,0.1227,0.0291,0.019768,270305931,3,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
270305931,CDIPS,PCA2,9,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3707,0.3112,0.3707,0.3112,0.1225,0.0554,0.023281,270305931,2,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
270305931,CDIPS,PCA2,10,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0010-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0010-cam3-ccd2_tess_v01_llc.fits,CDIPS,0.3709,0.3109,0.3709,0.3109,0.1855,0.0282,0.023549,270305931,3,half,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,,
270305931,CDIPS,PCA2,11,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,0.3704,0.131,0.3704,0.131,0.1227,0.0486,0.020137,270305931,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
270305931,CDIPS,PCA3,9,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.1225,0.1319,0.1225,0.1319,0.1108,0.0624,0.027442,270305931,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
270305931,CDIPS,PCA3,10,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0010-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0010-cam3-ccd2_tess_v01_llc.fits,CDIPS,0.1226,0.0863,0.1226,0.0863,0.1108,0.0725,0.025227,270305931,5,-,FALSE,FALSE,FALSE,FALSE,0,1,-99,-99,,,,,,,,,
270305931,CDIPS,PCA3,11,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,0.1227,0.0752,0.1227,0.0752,0.1109,0.0676,0.020746,270305931,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
270305931,CDIPS,TFA1,9,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3709,0.3793,0.3709,0.3793,0.1853,0.038,0.02367,270305931,0,half,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
270305931,CDIPS,TFA1,10,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0010-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0010-cam3-ccd2_tess_v01_llc.fits,CDIPS,0.371,0.3637,0.371,0.3637,0.3793,0.0609,0.028158,270305931,2,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
270305931,CDIPS,TFA1,11,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,0.3705,0.1811,0.3705,0.1811,0.1227,0.0264,0.022139,270305931,1,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
270305931,CDIPS,TFA2,9,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3707,0.2466,0.3707,0.2466,0.1225,0.0352,0.026318,270305931,2,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
270305931,CDIPS,TFA2,10,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0010-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0010-cam3-ccd2_tess_v01_llc.fits,CDIPS,0.3709,0.246,0.3709,0.246,0.379,0.0472,0.026932,270305931,2,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
270305931,CDIPS,TFA2,11,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,0.3706,0.0956,0.3706,0.0956,0.1109,0.0394,0.019853,270305931,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
270305931,CDIPS,TFA3,9,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0009-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0009-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.1225,0.1192,0.1225,0.1192,0.1109,0.0483,0.023045,270305931,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
270305931,CDIPS,TFA3,10,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0010-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0010-cam3-ccd2_tess_v01_llc.fits,CDIPS,0.1226,0.0833,0.1226,0.0833,0.1108,0.0633,0.024675,270305931,5,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
270305931,CDIPS,TFA3,11,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0011-cam3-ccd3_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005256123286852427136-0011-cam3-ccd3_tess_v01_llc.fits,CDIPS,0.1109,0.0667,0.1109,0.0667,0.1227,0.0637,0.020035,270305931,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
338027557,CDIPS,PCA1,10,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0010-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0010-cam3-ccd1_tess_v01_llc.fits,CDIPS,2.6149,0.0801,2.6149,0.0801,3.7794,0.0447,0.02639,338027557,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
338027557,CDIPS,PCA1,11,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0011-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0011-cam3-ccd2_tess_v01_llc.fits,CDIPS,4.2319,0.296,4.2319,0.296,2.8779,0.0401,0.021758,338027557,2,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,y,n,y,0,2,2,y,Signal fades during this sector; barely visible in Sector 10,
338027557,CDIPS,PCA2,10,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0010-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0010-cam3-ccd1_tess_v01_llc.fits,CDIPS,2.6378,0.1272,2.6378,0.1272,4.5594,0.086,0.02562,338027557,8,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
338027557,CDIPS,PCA2,11,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0011-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0011-cam3-ccd2_tess_v01_llc.fits,CDIPS,4.15,0.2738,4.15,0.2738,5.2438,0.2639,0.021158,338027557,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
338027557,CDIPS,PCA3,10,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0010-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0010-cam3-ccd1_tess_v01_llc.fits,CDIPS,4.22,0.2429,4.22,0.2429,7.0372,0.1037,0.025537,338027557,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
338027557,CDIPS,PCA3,11,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0011-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0011-cam3-ccd2_tess_v01_llc.fits,CDIPS,4.9177,0.36,4.9177,0.36,2.8318,0.0654,0.020769,338027557,1,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
338027557,CDIPS,TFA1,10,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0010-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0010-cam3-ccd1_tess_v01_llc.fits,CDIPS,4.1386,0.0278,4.1386,0.0278,-9999,-9999,0.025691,338027557,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
338027557,CDIPS,TFA1,11,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0011-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0011-cam3-ccd2_tess_v01_llc.fits,CDIPS,4.2438,0.0208,4.2438,0.0208,1.6608,0.0206,0.01986,338027557,1,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
338027557,CDIPS,TFA2,10,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0010-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0010-cam3-ccd1_tess_v01_llc.fits,CDIPS,70,0.0414,5.1985,0.0396,1.0969,0.0311,0.029058,338027557,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
338027557,CDIPS,TFA2,11,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0011-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0011-cam3-ccd2_tess_v01_llc.fits,CDIPS,4.0169,0.0283,4.0169,0.0283,3.3053,0.022,0.019109,338027557,1,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
338027557,CDIPS,TFA3,10,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0010-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0010-cam3-ccd1_tess_v01_llc.fits,CDIPS,6.6332,0.0265,6.6332,0.0265,5.0584,0.0263,0.025618,338027557,1,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
338027557,CDIPS,TFA3,11,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0011-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005253062594374869120-0011-cam3-ccd2_tess_v01_llc.fits,CDIPS,2.9341,0.0239,2.9341,0.0239,-9999,-9999,0.021339,338027557,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
338028548,CDIPS,PCA1,10,hlsp_cdips_tess_ffi_gaiatwo0005252286579715826176-0010-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005252286579715826176-0010-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.6313,0.5344,0.6313,0.5344,0.6548,0.1033,0.025895,338028548,3,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,n,n,n,0,2,2,y,,
338028548,CDIPS,PCA1,11,hlsp_cdips_tess_ffi_gaiatwo0005252286579715826176-0011-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005252286579715826176-0011-cam3-ccd2_tess_v01_llc.fits,CDIPS,0.632,0.3656,0.632,0.3656,0.1313,0.0827,0.020932,338028548,3,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
