TMASS_ID,UKIDSS_ID,GAIAEDR3_ID,GAIADR2_G,GAIADR2_BP,GAIADR2_RP,GAIAEDR3_G,GAIAEDR3_BP,GAIAEDR3_RP,GAIADR2_PARALLAX,GAIADR2_PARALLAX_ERROR,GAIADR2_RUWE,GAIAEDR3_RA,GAIAEDR3_DEC,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMDEC,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_RUWE,GAIAEDR3_G_CORRECTED,GAIAEDR3_PARALLAX_CORRECTED,HDBscan_MemProb,HDBscan_Cluster,HDBscan_Stability,MemBool,angDist_GES,target,filter,cluster,S/N,Teff,logg,gamma,Ks,RV_1,e_RV,logL,ra_epoch2000_GES,dec_epoch2000_GES,PLX,e_PLX,VRA,e_VRA,VDec,e_VDec,RV_2,SRV,Gflag,prob_p,p_filter,angDist_Cantat-Gaudin,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,ra_epoch2000_Cantat-Gaudin,dec_epoch2000_Cantat-Gaudin
430674306553602245,0,5232045395257920256,nan,nan,nan,13.953054486273677,15.204268172409384,12.768741842891181,nan,nan,nan,161.8338044341912,-68.28467813965017,6.577966011224277,0.16185273,-18.60814627602822,11.794265895119612,0.19308697,0.18371113,15.674958,13.953021,6.6164910112242765,0.3802259519963214,2.0,0.36337789484470784,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,5232791345162999168,nan,nan,nan,20.852772666120735,21.489194496910898,19.404702515251657,nan,nan,nan,160.62817800861268,-68.21144065300416,5.268211158841105,1.5840868,-19.73951791459403,8.032886106496031,1.993059,1.6106122,1.1193829,20.84245503340983,5.268211158841105,0.3514243673905558,2.0,0.36337789484470784,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,5232794197020695680,nan,nan,nan,20.820300200214028,nan,nan,nan,nan,nan,160.7189814734789,-68.04744983001855,6.775711643629138,1.757709,-20.494885541114375,10.36662942363547,1.9966989,2.0227678,1.2457834,20.820267,6.775711643629138,0.38594812792825994,2.0,0.36337789484470784,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538848658540711494,0,5232928887204721920,nan,nan,nan,16.718629445486393,18.566661415224644,15.42986886015239,nan,nan,nan,157.70773298150263,-68.22822991497092,6.206924843156705,0.05139739,-17.107249859811876,9.352600832915448,0.060981113,0.059166547,1.0418248,16.718596,6.250976843156705,0.5689432705060249,2.0,0.36337789484470784,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.00452,157.70773938468,-68.22823125116,5232928887204721920,6.10577531304697,-16.9876836970726,9.60983519815214,,204,16.75107,3.1201944,0.9,IC_2602,2934.207,157.70793797003,-68.22827148196
0,0,5232958608371864960,nan,nan,nan,20.89651933946032,21.499518750721705,19.650753773258643,nan,nan,nan,157.80875840066855,-67.99476384303169,5.013295020691516,1.4627048,-19.040059864680874,9.145769343086242,1.7523329,2.6993866,1.0477848,20.89021882930758,5.013295020691516,0.338922627284751,2.0,0.36337789484470784,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,5232962177490109184,nan,nan,nan,20.487125160777538,20.682764268006544,19.265182332990086,nan,nan,nan,157.66871441716626,-67.82788570163217,6.134058261312032,0.97864044,-16.372271388975392,12.80341723180615,1.1783458,1.5240875,1.3389941,20.48700738212883,6.118743261312032,0.34740642205928385,2.0,0.36337789484470784,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574824679001625246,0,5233136832345571840,nan,nan,nan,14.977001486597107,16.456533898379977,13.775114224439996,nan,nan,nan,157.13345381123972,-67.13148102148017,6.734262759617706,0.019874224,-19.18163175476194,9.254896555199688,0.023336146,0.021625143,1.0385228,14.976969,6.776969759617706,0.7872334591171712,2.0,0.36337789484470784,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574807086815608213,0,5233141019923090432,nan,nan,nan,18.171523934452924,19.918386636314306,16.893251169707064,nan,nan,nan,157.5989543858217,-67.07713411349143,6.31406036096401,0.10859283,-18.955509608254786,8.091911089546153,0.15349932,0.12236657,0.99376047,18.171492,6.34846536096401,0.5283240269594297,2.0,0.36337789484470784,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430586345623262840,0,5238108102375505408,nan,nan,nan,16.53884707257016,18.587329659018977,15.206540660275007,nan,nan,nan,162.64534092800068,-67.25798956705326,6.71392496586393,0.042503435,-18.844299806095,12.73773067056044,0.050018836,0.04649426,1.0655359,16.538815,6.761159965863929,0.40300430530813824,2.0,0.36337789484470784,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412501578369739981,0,5238230251248798080,nan,nan,nan,16.946160361859498,18.791647154364945,15.554148101739713,nan,nan,nan,163.957583996128,-66.72587155757228,6.580557931666295,0.058248963,-19.201840712107007,12.06759462594004,0.06858627,0.06310871,1.0821427,16.946127,6.626042931666295,0.42610721480502833,2.0,0.36337789484470784,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.005872,163.95759079798,-66.72587324315,5238230251248798080,6.62985243535684,-18.8233044313962,12.1273460034302,,244,16.972027,3.1945086,1.0,IC_2602,3216.4023,163.95779997958,-66.72592519118
